transaction_id,customer_id,account_id,date,amount,transaction_type,category,merchant,payment_method,location
T00000847,C100005,A200007,2026-05-26,3508.73,Debit,Rent,Landlord Transfer,Net Banking,Hyderabad
T00000848,C100005,A200007,2026-03-08,825.82,Debit,Rent,Landlord Transfer,Net Banking,Hyderabad
T00000849,C100005,A200007,2026-05-15,468.07,Debit,Fuel,Indian Oil,Cash,Hyderabad
T00000850,C100005,A200007,2026-02-21,453.37,Debit,Education,College Fee,Credit Card,Hyderabad
T00000851,C100005,A200007,2026-04-29,3518.98,Debit,Other,Misc Merchant,NEFT,Hyderabad
T00000852,C100005,A200007,2026-07-20,6123.26,Debit,Bills,Electricity Board,Debit Card,Hyderabad
T00000853,C100005,A200007,2026-03-26,1260.9,Debit,Travel,Uber,Net Banking,Hyderabad
T00000854,C100005,A200007,2026-05-19,1023.48,Debit,Entertainment,PVR,Credit Card,Hyderabad
T00000855,C100005,A200007,2026-02-25,1807.8,Debit,Travel,IRCTC,Debit Card,Hyderabad
T00000856,C100005,A200007,2026-02-13,3358.45,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00000857,C100005,A200007,2026-04-02,111.78,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00000858,C100005,A200007,2026-05-09,1702.69,Debit,Shopping,Myntra,Net Banking,Hyderabad
T00000859,C100005,A200007,2026-04-02,536.0,Debit,Entertainment,PVR,Cash,Hyderabad
T00000860,C100005,A200007,2026-06-15,556.53,Debit,Rent,Landlord Transfer,Net Banking,Hyderabad
T00000861,C100005,A200007,2026-03-13,2305.15,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00000862,C100005,A200007,2026-05-25,309.54,Debit,Healthcare,Local Clinic,UPI,Hyderabad
T00000863,C100005,A200007,2026-02-11,443.49,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00000864,C100005,A200007,2026-06-07,3796.16,Debit,ATM,ATM Withdrawal,Net Banking,Hyderabad
T00000865,C100005,A200007,2026-05-20,1442.45,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00000866,C100005,A200007,2026-05-10,981.63,Debit,Rent,Landlord Transfer,NEFT,Hyderabad
T00000867,C100005,A200007,2026-06-01,366.67,Debit,Investment,Groww,NEFT,Hyderabad
T00000868,C100005,A200007,2026-05-09,220.41,Debit,Rent,Landlord Transfer,Net Banking,Hyderabad
T00000869,C100005,A200007,2026-03-29,829.08,Debit,Rent,Landlord Transfer,UPI,Hyderabad
T00000870,C100005,A200007,2026-04-06,956.42,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00000871,C100005,A200007,2026-03-09,2326.31,Debit,Travel,Ola,Debit Card,Hyderabad
T00000872,C100005,A200007,2026-05-26,4009.37,Debit,Entertainment,BookMyShow,Net Banking,Hyderabad
T00000873,C100005,A200007,2026-03-06,1328.11,Debit,Entertainment,Spotify,NEFT,Hyderabad
T00000874,C100005,A200007,2026-07-19,155.24,Debit,Rent,Landlord Transfer,NEFT,Hyderabad
T00000875,C100005,A200007,2026-05-20,5575.3,Debit,Healthcare,1mg,Credit Card,Hyderabad
T00000876,C100005,A200007,2026-02-12,1675.1,Debit,Travel,MakeMyTrip,Cash,Hyderabad
T00000877,C100005,A200007,2026-04-24,2571.26,Debit,Transfer,P2P Transfer,Cash,Hyderabad
T00000878,C100005,A200007,2026-02-07,2035.57,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00000879,C100005,A200007,2026-03-21,1533.37,Debit,Entertainment,BookMyShow,Net Banking,Hyderabad
T00000880,C100005,A200007,2026-06-20,6625.47,Debit,Rent,Landlord Transfer,NEFT,Hyderabad
T00000881,C100005,A200007,2026-02-12,135.76,Debit,Travel,IRCTC,UPI,Hyderabad
T00000882,C100005,A200007,2026-03-21,726.85,Debit,Transfer,P2P Transfer,NEFT,Hyderabad
T00000883,C100005,A200007,2026-07-28,2962.02,Debit,Entertainment,Spotify,Net Banking,Hyderabad
T00000884,C100005,A200007,2026-07-19,1581.92,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00000885,C100005,A200007,2026-05-10,3284.01,Debit,Entertainment,PVR,UPI,Hyderabad
T00000886,C100005,A200007,2026-08-01,4096.21,Debit,Fuel,HP Petrol Pump,Cash,Hyderabad
T00000887,C100005,A200007,2026-02-24,28.82,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00000888,C100005,A200007,2026-05-10,1152.01,Debit,ATM,ATM Withdrawal,NEFT,Hyderabad
T00000889,C100005,A200007,2026-07-12,5881.8,Debit,Transfer,P2P Transfer,UPI,Hyderabad
T00000890,C100005,A200007,2026-04-14,724.92,Debit,Entertainment,PVR,UPI,Hyderabad
T00000891,C100005,A200007,2026-07-28,928.7,Debit,Investment,Groww,Debit Card,Hyderabad
T00000892,C100005,A200007,2026-03-25,251.89,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00000893,C100005,A200007,2026-03-26,1793.24,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00000894,C100005,A200007,2026-04-18,833.05,Debit,Travel,Ola,Credit Card,Hyderabad
T00000895,C100005,A200007,2026-05-28,261.46,Debit,Education,Udemy,Net Banking,Hyderabad
T00000896,C100005,A200007,2026-03-18,659.93,Debit,Travel,IRCTC,UPI,Hyderabad
T00000897,C100005,A200007,2026-05-17,1605.62,Debit,Travel,IndiGo,Cash,Hyderabad
T00000898,C100005,A200007,2026-06-03,214.64,Debit,Healthcare,1mg,UPI,Hyderabad
T00000899,C100005,A200007,2026-02-13,277.75,Debit,ATM,ATM Withdrawal,Net Banking,Hyderabad
T00000900,C100005,A200007,2026-04-25,20.0,Debit,Food,Cafe Coffee Day,NEFT,Hyderabad
T00000901,C100005,A200007,2026-03-23,94.67,Debit,Travel,IRCTC,NEFT,Hyderabad
T00000902,C100005,A200007,2026-02-11,886.63,Debit,Rent,Landlord Transfer,NEFT,Hyderabad
T00000903,C100005,A200007,2026-02-14,4833.98,Debit,Entertainment,Netflix,UPI,Hyderabad
T00000904,C100005,A200007,2026-02-17,218.32,Debit,Investment,Groww,Cash,Hyderabad
T00000905,C100005,A200007,2026-04-05,928.72,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00000906,C100005,A200007,2026-05-28,33.7,Debit,Travel,IndiGo,Net Banking,Hyderabad
T00000907,C100005,A200007,2026-07-14,1267.52,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00000908,C100005,A200007,2026-07-05,375.83,Debit,Fuel,HP Petrol Pump,Net Banking,Hyderabad
T00000909,C100005,A200007,2026-03-14,4210.58,Debit,Travel,Uber,Debit Card,Hyderabad
T00000910,C100005,A200007,2026-03-25,458.42,Debit,ATM,ATM Withdrawal,Debit Card,Hyderabad
T00000911,C100005,A200007,2026-05-30,2511.81,Debit,Rent,Landlord Transfer,UPI,Hyderabad
T00000912,C100005,A200007,2026-02-19,898.66,Debit,Transfer,P2P Transfer,Net Banking,Hyderabad
T00000913,C100005,A200007,2026-05-14,1118.84,Debit,Investment,Zerodha,Credit Card,Hyderabad
T00000914,C100005,A200007,2026-06-20,451.45,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00000915,C100005,A200007,2026-04-04,455.35,Debit,Travel,IndiGo,Credit Card,Hyderabad
T00000916,C100005,A200007,2026-07-03,114.58,Debit,Travel,Uber,Net Banking,Hyderabad
T00000917,C100005,A200007,2026-05-26,1919.32,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00000918,C100005,A200007,2026-04-03,1802.64,Debit,Travel,MakeMyTrip,UPI,Hyderabad
T00000919,C100005,A200007,2026-03-09,1291.98,Debit,Shopping,Amazon,Net Banking,Hyderabad
T00000920,C100005,A200007,2026-04-28,3162.0,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00000921,C100005,A200007,2026-05-30,3681.96,Debit,Entertainment,Spotify,NEFT,Hyderabad
T00000922,C100005,A200007,2026-07-25,1108.18,Debit,Rent,Landlord Transfer,NEFT,Hyderabad
T00000923,C100005,A200007,2026-03-31,149.23,Debit,Travel,Uber,Cash,Hyderabad
T00000924,C100005,A200007,2026-04-03,3897.77,Debit,ATM,ATM Withdrawal,Net Banking,Hyderabad
T00000925,C100005,A200007,2026-03-30,202.81,Debit,Entertainment,Spotify,Credit Card,Hyderabad
T00000926,C100005,A200007,2026-03-30,1150.54,Debit,Entertainment,PVR,Debit Card,Hyderabad
T00000927,C100005,A200007,2026-05-06,974.9,Debit,Rent,Landlord Transfer,UPI,Hyderabad
T00000928,C100005,A200007,2026-04-20,20.0,Debit,Transfer,P2P Transfer,NEFT,Hyderabad
T00000929,C100005,A200007,2026-05-18,611.61,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00000930,C100005,A200007,2026-07-07,2191.53,Debit,Rent,Landlord Transfer,Net Banking,Hyderabad
T00000931,C100005,A200007,2026-02-04,2224.53,Debit,Travel,IndiGo,Credit Card,Hyderabad
T00000932,C100005,A200007,2026-06-23,991.67,Debit,Healthcare,1mg,Credit Card,Hyderabad
T00000933,C100005,A200007,2026-04-30,1227.11,Debit,ATM,ATM Withdrawal,Cash,Hyderabad
T00000934,C100005,A200007,2026-04-24,1371.9,Debit,Food,Cafe Coffee Day,NEFT,Hyderabad
T00000935,C100005,A200007,2026-04-23,353.85,Debit,Travel,MakeMyTrip,Cash,Hyderabad
T00000936,C100005,A200007,2026-05-30,4150.28,Debit,Rent,Landlord Transfer,UPI,Hyderabad
T00000937,C100005,A200007,2026-05-02,509.53,Debit,Investment,Groww,Debit Card,Hyderabad
T00000938,C100005,A200007,2026-07-05,25.57,Debit,Transfer,P2P Transfer,Net Banking,Hyderabad
T00000939,C100005,A200007,2026-04-24,665.49,Debit,Shopping,Local Store,NEFT,Hyderabad
T00000940,C100005,A200007,2026-02-09,22.26,Debit,Fuel,HP Petrol Pump,NEFT,Hyderabad
T00000941,C100005,A200007,2026-03-08,858.52,Debit,Rent,Landlord Transfer,Net Banking,Hyderabad
T00000942,C100005,A200007,2026-05-02,7568.53,Debit,Transfer,P2P Transfer,NEFT,Hyderabad
T00000943,C100005,A200007,2026-05-18,2677.7,Debit,Rent,Landlord Transfer,UPI,Hyderabad
T00000944,C100005,A200007,2026-07-06,537.76,Debit,Entertainment,Netflix,Credit Card,Hyderabad
T00000945,C100005,A200007,2026-06-15,2904.77,Debit,Healthcare,1mg,Credit Card,Hyderabad
T00000946,C100005,A200007,2026-06-10,2925.66,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00000947,C100005,A200007,2026-03-20,179.74,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00000948,C100005,A200007,2026-06-08,2951.91,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00000949,C100005,A200007,2026-06-14,1965.2,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00000950,C100005,A200007,2026-05-16,1706.4,Debit,Entertainment,PVR,Credit Card,Hyderabad
T00000951,C100005,A200007,2026-05-31,1426.51,Debit,Rent,Landlord Transfer,NEFT,Hyderabad
T00000952,C100005,A200007,2026-03-06,1081.4,Debit,ATM,ATM Withdrawal,UPI,Hyderabad
T00000953,C100005,A200007,2026-06-23,1690.19,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00000954,C100005,A200007,2026-06-10,570.54,Debit,Fuel,HP Petrol Pump,NEFT,Hyderabad
T00000955,C100005,A200007,2026-07-23,234.86,Debit,Entertainment,Netflix,Cash,Hyderabad
T00000956,C100005,A200007,2026-03-06,384.54,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00000957,C100005,A200007,2026-04-25,731.23,Debit,Rent,Landlord Transfer,Net Banking,Hyderabad
T00000958,C100005,A200007,2026-05-24,2714.56,Debit,Investment,Zerodha,NEFT,Hyderabad
T00000959,C100005,A200007,2026-05-28,482.95,Debit,Other,Misc Merchant,Net Banking,Hyderabad
T00000960,C100005,A200007,2026-05-02,1191.28,Debit,Rent,Landlord Transfer,NEFT,Hyderabad
T00000961,C100005,A200007,2026-05-15,545.49,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00000962,C100005,A200007,2026-05-23,785.93,Debit,Entertainment,PVR,Debit Card,Hyderabad
T00000963,C100005,A200007,2026-05-22,854.84,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00000964,C100005,A200007,2026-03-06,788.44,Debit,Entertainment,PVR,UPI,Hyderabad
T00000965,C100005,A200007,2026-03-14,1652.57,Debit,Travel,IndiGo,UPI,Hyderabad
T00000966,C100005,A200007,2026-07-16,690.35,Debit,Education,Coursera,NEFT,Hyderabad
T00000967,C100005,A200007,2026-03-15,4682.02,Debit,Entertainment,Netflix,Credit Card,Hyderabad
T00000968,C100005,A200007,2026-07-03,1803.76,Debit,ATM,ATM Withdrawal,Debit Card,Hyderabad
T00000969,C100005,A200007,2026-06-13,1243.11,Debit,Food,Zomato,Cash,Hyderabad
T00000970,C100005,A200007,2026-06-30,672.65,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00000971,C100005,A200007,2026-04-21,1147.23,Debit,Transfer,P2P Transfer,Debit Card,Hyderabad
T00000972,C100005,A200007,2026-05-25,770.89,Debit,Rent,Landlord Transfer,UPI,Hyderabad
T00000973,C100005,A200007,2026-05-21,1137.76,Debit,Rent,Landlord Transfer,NEFT,Hyderabad
T00000974,C100005,A200007,2026-07-21,1073.51,Debit,Healthcare,Local Clinic,NEFT,Hyderabad
T00000975,C100005,A200007,2026-05-19,232.74,Debit,Transfer,P2P Transfer,Debit Card,Hyderabad
T00000976,C100005,A200007,2026-03-01,1454.85,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00000977,C100005,A200007,2026-03-29,2758.96,Debit,Entertainment,BookMyShow,NEFT,Hyderabad
T00000978,C100005,A200007,2026-07-21,3867.35,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00000979,C100005,A200007,2026-06-10,2163.16,Debit,Transfer,P2P Transfer,Debit Card,Hyderabad
T00000980,C100005,A200007,2026-05-27,551.39,Debit,Entertainment,BookMyShow,Debit Card,Hyderabad
T00000981,C100005,A200007,2026-03-23,172.32,Debit,Shopping,Amazon,Debit Card,Hyderabad
T00000982,C100005,A200007,2026-07-29,264.83,Debit,Entertainment,BookMyShow,UPI,Hyderabad
T00000983,C100005,A200007,2026-04-28,1660.93,Debit,Travel,Ola,Debit Card,Hyderabad
T00000984,C100005,A200007,2026-04-17,125.2,Debit,Healthcare,Apollo Pharmacy,NEFT,Hyderabad
T00000985,C100005,A200007,2026-05-16,780.07,Debit,Travel,IndiGo,Net Banking,Hyderabad
T00000986,C100005,A200007,2026-02-19,436.84,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00000987,C100005,A200007,2026-02-06,1701.65,Debit,Rent,Landlord Transfer,UPI,Hyderabad
T00000988,C100005,A200007,2026-06-10,20.0,Debit,Travel,IRCTC,Cash,Hyderabad
T00000989,C100005,A200007,2026-04-11,20.0,Debit,Healthcare,Apollo Pharmacy,Net Banking,Hyderabad
T00000990,C100005,A200007,2026-05-05,2623.67,Debit,Travel,Uber,Net Banking,Hyderabad
T00000991,C100005,A200007,2026-06-23,2289.72,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00000992,C100005,A200007,2026-04-14,1025.38,Debit,Healthcare,Local Clinic,Cash,Hyderabad
T00000993,C100005,A200007,2026-07-21,3518.02,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00000994,C100005,A200007,2026-05-02,83.34,Debit,Healthcare,1mg,Debit Card,Hyderabad
T00000995,C100005,A200007,2026-03-24,226.83,Debit,Transfer,P2P Transfer,Net Banking,Hyderabad
T00000996,C100005,A200007,2026-02-24,3235.32,Debit,Entertainment,PVR,Credit Card,Hyderabad
T00000997,C100005,A200007,2026-07-06,1093.91,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00000998,C100005,A200007,2026-06-19,1870.81,Debit,Food,Swiggy,Credit Card,Hyderabad
T00000999,C100005,A200007,2026-02-10,172.46,Debit,Food,Swiggy,Cash,Hyderabad
T00001000,C100005,A200007,2026-06-11,861.35,Debit,Rent,Landlord Transfer,NEFT,Hyderabad
T00001001,C100005,A200007,2026-06-07,2752.07,Debit,Healthcare,Apollo Pharmacy,NEFT,Hyderabad
T00001002,C100005,A200007,2026-05-22,112.91,Debit,Bills,Jio,NEFT,Hyderabad
T00001003,C100005,A200007,2026-02-11,135.15,Debit,Education,Coursera,Credit Card,Hyderabad
T00001004,C100005,A200007,2026-06-13,4381.72,Debit,Rent,Landlord Transfer,UPI,Hyderabad
T00001005,C100005,A200007,2026-04-10,87.68,Debit,Healthcare,Apollo Pharmacy,Cash,Hyderabad
T00001006,C100005,A200007,2026-07-09,936.83,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00001007,C100005,A200007,2026-03-03,3247.65,Debit,Healthcare,1mg,Debit Card,Hyderabad
T00001008,C100005,A200007,2026-04-18,2915.26,Debit,Travel,MakeMyTrip,Debit Card,Hyderabad
T00001009,C100005,A200007,2026-06-25,2767.45,Debit,ATM,ATM Withdrawal,Credit Card,Hyderabad
T00001010,C100005,A200007,2026-05-06,399.88,Debit,Entertainment,PVR,NEFT,Hyderabad
T00001011,C100005,A200007,2026-03-08,679.52,Debit,Transfer,P2P Transfer,Cash,Hyderabad
T00001012,C100005,A200007,2026-06-06,4262.0,Debit,Education,College Fee,Credit Card,Hyderabad
T00001013,C100005,A200007,2026-03-02,1273.42,Debit,Healthcare,Apollo Pharmacy,Net Banking,Hyderabad
T00001014,C100005,A200007,2026-03-19,177.68,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00001015,C100005,A200007,2026-07-25,1366.66,Debit,Fuel,Indian Oil,Credit Card,Hyderabad
T00001016,C100005,A200007,2026-04-07,7856.36,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00001017,C100005,A200007,2026-06-25,170.53,Debit,Fuel,Indian Oil,Net Banking,Hyderabad
T00001018,C100005,A200007,2026-05-15,529.96,Debit,Investment,Zerodha,Debit Card,Hyderabad
T00001019,C100005,A200007,2026-07-30,859.02,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00001020,C100005,A200007,2026-03-14,70.87,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00001021,C100005,A200007,2026-04-21,232.19,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00001022,C100005,A200007,2026-07-29,3273.83,Debit,Travel,IndiGo,Net Banking,Hyderabad
T00001023,C100005,A200007,2026-03-05,1221.81,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00001024,C100005,A200007,2026-02-24,93.23,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00001025,C100005,A200007,2026-03-02,339.61,Debit,Travel,IndiGo,UPI,Hyderabad
T00001026,C100005,A200007,2026-05-06,334.99,Debit,Travel,IRCTC,UPI,Hyderabad
T00001027,C100005,A200007,2026-03-17,3251.77,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00001028,C100005,A200007,2026-06-29,78.12,Debit,Shopping,Amazon,Debit Card,Hyderabad
T00001029,C100005,A200007,2026-02-03,580.47,Debit,Education,College Fee,Credit Card,Hyderabad
T00001030,C100005,A200007,2026-02-05,1461.25,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00001031,C100005,A200007,2026-02-05,824.93,Debit,Travel,Ola,Debit Card,Hyderabad
T00001032,C100005,A200007,2026-07-16,813.25,Debit,Shopping,Flipkart,Net Banking,Hyderabad
T00001033,C100005,A200007,2026-03-11,3587.35,Debit,Rent,Landlord Transfer,NEFT,Hyderabad
T00001034,C100005,A200007,2026-06-05,184.48,Debit,Shopping,Myntra,Credit Card,Hyderabad
T00001035,C100005,A200007,2026-06-04,97.31,Debit,Rent,Landlord Transfer,UPI,Hyderabad
T00001036,C100005,A200007,2026-02-13,2371.54,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00001037,C100005,A200007,2026-04-15,60.83,Debit,Fuel,Indian Oil,NEFT,Hyderabad
T00001038,C100005,A200007,2026-02-25,272.91,Debit,Healthcare,Local Clinic,UPI,Hyderabad
T00001039,C100005,A200007,2026-04-22,645.74,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00001040,C100005,A200007,2026-02-07,284.32,Debit,Investment,Zerodha,Debit Card,Hyderabad
T00001041,C100005,A200007,2026-06-26,1386.21,Debit,Education,Udemy,Cash,Hyderabad
T00001042,C100005,A200007,2026-07-16,1699.88,Debit,Food,Swiggy,Net Banking,Hyderabad
T00001043,C100005,A200007,2026-06-11,298.93,Debit,Rent,Landlord Transfer,UPI,Hyderabad
T00001044,C100005,A200007,2026-05-16,2294.64,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00001045,C100005,A200007,2026-07-31,77039.34,Credit,Salary,Employer,NEFT,Hyderabad
T00001046,C100005,A200007,2026-07-01,77784.34,Credit,Salary,Employer,NEFT,Hyderabad
T00001047,C100005,A200007,2026-06-01,77984.41,Credit,Salary,Employer,NEFT,Hyderabad
T00001048,C100005,A200007,2026-05-01,79513.48,Credit,Salary,Employer,NEFT,Hyderabad
T00001049,C100005,A200007,2026-04-03,78938.42,Credit,Salary,Employer,NEFT,Hyderabad
T00001050,C100005,A200007,2026-03-02,79307.73,Credit,Salary,Employer,NEFT,Hyderabad
T00001051,C100006,A200009,2026-03-24,1327.36,Debit,Other,Misc Merchant,Cash,Delhi
T00001052,C100006,A200009,2026-05-10,1238.75,Debit,Other,Misc Merchant,Net Banking,Delhi
T00001053,C100006,A200009,2026-03-23,786.15,Debit,Education,College Fee,Net Banking,Delhi
T00001054,C100006,A200009,2026-06-03,1079.58,Debit,Food,Cafe Coffee Day,Cash,Delhi
T00001055,C100006,A200009,2026-05-01,421.87,Debit,Fuel,Indian Oil,UPI,Delhi
T00001056,C100006,A200008,2026-02-06,1214.23,Debit,Healthcare,Apollo Pharmacy,Cash,Delhi
T00001057,C100006,A200008,2026-05-22,2557.69,Debit,Other,Misc Merchant,Net Banking,Delhi
T00001058,C100006,A200008,2026-06-29,20.0,Debit,Transfer,P2P Transfer,Net Banking,Delhi
T00001059,C100006,A200008,2026-03-17,2430.66,Debit,Healthcare,1mg,Net Banking,Delhi
T00001060,C100006,A200008,2026-07-07,93.03,Debit,Education,Coursera,UPI,Delhi
T00001061,C100006,A200009,2026-07-05,632.01,Debit,Travel,IRCTC,UPI,Delhi
T00001062,C100006,A200009,2026-07-23,4319.56,Debit,Healthcare,1mg,Debit Card,Delhi
T00001063,C100006,A200009,2026-07-22,772.54,Debit,Travel,MakeMyTrip,UPI,Delhi
T00001064,C100006,A200009,2026-02-21,1742.51,Debit,Other,Misc Merchant,Cash,Delhi
T00001065,C100006,A200008,2026-03-02,2708.75,Debit,Bills,Water Dept,Net Banking,Delhi
T00001066,C100006,A200008,2026-04-30,1472.98,Debit,Rent,Landlord Transfer,Net Banking,Delhi
T00001067,C100006,A200008,2026-02-24,691.91,Debit,Rent,Landlord Transfer,NEFT,Delhi
T00001068,C100006,A200008,2026-05-03,1982.36,Debit,Travel,Ola,NEFT,Delhi
T00001069,C100006,A200008,2026-04-29,6303.7,Debit,Fuel,Indian Oil,Debit Card,Delhi
T00001070,C100006,A200008,2026-05-22,6833.6,Debit,Bills,Jio,NEFT,Delhi
T00001071,C100006,A200009,2026-03-26,1554.49,Debit,Education,Udemy,Cash,Delhi
T00001072,C100006,A200009,2026-04-10,1231.28,Debit,Healthcare,1mg,Debit Card,Delhi
T00001073,C100006,A200009,2026-07-03,952.53,Debit,Education,Udemy,Credit Card,Delhi
T00001074,C100006,A200009,2026-04-17,4179.08,Debit,Education,College Fee,Credit Card,Delhi
T00001075,C100006,A200008,2026-05-13,2983.88,Debit,Entertainment,BookMyShow,NEFT,Delhi
T00001076,C100006,A200008,2026-04-26,6245.34,Debit,Other,Misc Merchant,Credit Card,Delhi
T00001077,C100006,A200009,2026-06-27,1691.69,Debit,Entertainment,Netflix,Net Banking,Delhi
T00001078,C100006,A200008,2026-02-11,2452.08,Debit,Education,College Fee,NEFT,Delhi
T00001079,C100006,A200009,2026-05-27,1113.84,Debit,Entertainment,PVR,Cash,Delhi
T00001080,C100006,A200008,2026-05-13,1651.96,Debit,Other,Misc Merchant,UPI,Delhi
T00001081,C100006,A200009,2026-04-23,471.79,Debit,Food,Zomato,Debit Card,Delhi
T00001082,C100006,A200009,2026-07-27,2384.89,Debit,Bills,Airtel,NEFT,Delhi
T00001083,C100006,A200008,2026-05-07,2217.99,Debit,Fuel,Indian Oil,NEFT,Delhi
T00001084,C100006,A200008,2026-03-24,146.77,Debit,Education,College Fee,Credit Card,Delhi
T00001085,C100006,A200009,2026-03-07,3196.13,Debit,Education,College Fee,NEFT,Delhi
T00001086,C100006,A200009,2026-04-23,2857.52,Debit,Food,Swiggy,Net Banking,Delhi
T00001087,C100006,A200009,2026-03-03,262.9,Debit,Investment,Zerodha,UPI,Delhi
T00001088,C100006,A200009,2026-06-13,5165.37,Debit,Entertainment,Netflix,UPI,Delhi
T00001089,C100006,A200008,2026-03-07,258.88,Debit,Investment,Groww,Cash,Delhi
T00001090,C100006,A200008,2026-05-04,536.57,Debit,Bills,Electricity Board,Net Banking,Delhi
T00001091,C100006,A200008,2026-03-12,721.09,Debit,Investment,SIP Auto-debit,Net Banking,Delhi
T00001092,C100006,A200008,2026-06-04,1201.07,Debit,Travel,IndiGo,UPI,Delhi
T00001093,C100006,A200008,2026-06-17,599.8,Debit,Education,College Fee,Debit Card,Delhi
