card_id,customer_id,card_type,credit_limit,used_amount,available_limit,reward_points,annual_fee,status
CC406339,C106339,TravelCard,118900.0,75426.06,43473.94,17608,2999,Active
CC403242,C103242,FuelCard,73200.0,17069.48,56130.52,5867,0,Active
CC400362,C100362,TravelCard,302800.0,12503.39,290296.61,14479,999,Active
CC406976,C106976,CashbackCard,334700.0,105217.4,229482.6,16430,0,Active
CC405303,C105303,SmartCard,177000.0,54003.33,122996.67,9871,2999,Active
CC404048,C104048,FuelCard,150600.0,19422.59,131177.41,8260,0,Active
CC405895,C105895,FuelCard,98100.0,39261.24,58838.76,13513,499,Active
CC406848,C106848,PremiumCard,251500.0,55238.5,196261.5,18492,0,Active
CC402908,C102908,StudentCard,81600.0,23165.35,58434.65,1520,999,Active
CC406793,C106793,SmartCard,65600.0,38788.4,26811.6,7518,2999,Active
CC406376,C106376,SmartCard,18000.0,5178.9,12821.1,10205,499,Active
CC403733,C103733,PremiumCard,172600.0,80150.03,92449.97,11346,0,Active
CC408283,C108283,FuelCard,184000.0,50115.45,133884.55,15846,0,Active
CC406889,C106889,FuelCard,138800.0,55933.77,82866.23,10162,499,Active
CC409978,C109978,StudentCard,39300.0,281.73,39018.27,4375,499,Active
CC406460,C106460,TravelCard,112700.0,5827.32,106872.68,8308,2999,Active
CC403710,C103710,StudentCard,321900.0,8761.89,313138.11,7568,2999,Active
CC400740,C100740,TravelCard,419700.0,73782.12,345917.88,3935,2999,Active
CC407418,C107418,CashbackCard,90000.0,28318.71,61681.29,15202,0,Active
CC406215,C106215,FuelCard,236400.0,87779.05,148620.95,13781,999,Active
CC408591,C108591,CashbackCard,533400.0,74632.79,458767.21,2985,999,Active
CC403927,C103927,FuelCard,115700.0,4647.17,111052.83,2824,999,Active
CC403315,C103315,TravelCard,505800.0,246230.06,259569.94,14090,0,Active
CC405206,C105206,StudentCard,227100.0,67734.3,159365.7,14329,0,Active
CC408512,C108512,SmartCard,127800.0,78886.56,48913.44,17231,2999,Active
CC400921,C100921,StudentCard,126600.0,96958.23,29641.77,10173,2999,Active
CC403387,C103387,SmartCard,145600.0,43876.1,101723.9,2361,999,Active
CC402137,C102137,FuelCard,167900.0,87142.14,80757.86,15539,499,Active
CC409253,C109253,TravelCard,155900.0,45003.06,110896.94,4497,2999,Active
CC405287,C105287,PremiumCard,51100.0,16862.94,34237.06,18103,2999,Active
CC406823,C106823,FuelCard,325800.0,116155.38,209644.62,19818,999,Active
CC409819,C109819,PremiumCard,123800.0,1780.72,122019.28,16302,0,Active
CC406356,C106356,FuelCard,213300.0,18721.59,194578.41,16988,2999,Active
CC406776,C106776,CashbackCard,269200.0,168176.42,101023.58,16765,999,Active
CC404313,C104313,StudentCard,135400.0,17983.82,117416.18,1307,2999,Active
CC404307,C104307,FuelCard,89400.0,48934.18,40465.82,13388,2999,Active
CC400863,C100863,StudentCard,387400.0,1582.96,385817.04,19886,2999,Active
CC403736,C103736,FuelCard,79800.0,32426.54,47373.46,8519,999,Active
CC400065,C100065,PremiumCard,205900.0,102561.97,103338.03,10888,0,Active
CC404755,C104755,CashbackCard,175600.0,43101.65,132498.35,14013,2999,Active
CC401210,C101210,StudentCard,202200.0,124653.08,77546.92,3422,999,Active
CC402859,C102859,StudentCard,279400.0,98937.58,180462.42,4086,499,Active
CC402776,C102776,FuelCard,281800.0,3376.55,278423.45,11451,2999,Active
CC408773,C108773,TravelCard,89400.0,55501.28,33898.72,18284,0,Active
CC401415,C101415,CashbackCard,184300.0,146884.25,37415.75,17373,2999,Active
CC401237,C101237,StudentCard,205300.0,80419.64,124880.36,2409,0,Active
CC402529,C102529,TravelCard,232500.0,144653.12,87846.88,2979,2999,Active
CC400406,C100406,TravelCard,220000.0,158430.99,61569.01,6296,499,Active
CC400193,C100193,CashbackCard,484800.0,255898.85,228901.15,17973,0,Active
CC401820,C101820,FuelCard,107600.0,39504.25,68095.75,11177,999,Active
CC409480,C109480,CashbackCard,131400.0,71586.68,59813.32,12172,0,Active
CC408997,C108997,SmartCard,66000.0,1101.42,64898.58,5427,999,Active
CC402458,C102458,CashbackCard,224600.0,103806.68,120793.32,13486,2999,Active
CC408399,C108399,PremiumCard,278700.0,23378.55,255321.45,8381,0,Active
CC400539,C100539,SmartCard,26900.0,10123.94,16776.06,385,2999,Active
CC402624,C102624,SmartCard,159200.0,73726.51,85473.49,12718,499,Active
CC408978,C108978,FuelCard,47700.0,4430.61,43269.39,15964,999,Active
CC400400,C100400,FuelCard,343100.0,80671.83,262428.17,8242,499,Active
CC405964,C105964,SmartCard,159500.0,81978.24,77521.76,6059,2999,Active
CC403948,C103948,StudentCard,189400.0,127468.93,61931.07,13053,999,Active
CC400034,C100034,CashbackCard,371300.0,246124.1,125175.9,16004,499,Active
CC405537,C105537,StudentCard,134600.0,22493.75,112106.25,19197,0,Active
CC402043,C102043,PremiumCard,291500.0,160866.42,130633.58,3841,2999,Active
CC407483,C107483,SmartCard,77300.0,51797.01,25502.99,7211,999,Active
CC401158,C101158,StudentCard,90800.0,22323.51,68476.49,12993,999,Active
CC402366,C102366,TravelCard,155300.0,29312.29,125987.71,11634,0,Active
CC404789,C104789,PremiumCard,61900.0,25758.33,36141.67,18481,0,Active
CC402386,C102386,StudentCard,140300.0,59148.44,81151.56,6045,999,Active
CC403145,C103145,SmartCard,303900.0,178288.73,125611.27,19380,2999,Active
CC403003,C103003,StudentCard,84400.0,48906.72,35493.28,17089,2999,Active
CC405864,C105864,FuelCard,323100.0,110975.82,212124.18,14109,999,Active
CC407932,C107932,FuelCard,197900.0,4770.64,193129.36,11878,499,Active
CC402287,C102287,SmartCard,128000.0,97779.85,30220.15,17994,2999,Active
CC407846,C107846,TravelCard,104800.0,52552.24,52247.76,19726,0,Active
CC406331,C106331,PremiumCard,95300.0,35142.87,60157.13,7553,2999,Active
CC404452,C104452,TravelCard,136600.0,96244.32,40355.68,10331,499,Active
CC405724,C105724,StudentCard,102200.0,20308.51,81891.49,6221,999,Active
CC404958,C104958,FuelCard,135600.0,25658.23,109941.77,16201,499,Active
CC408259,C108259,PremiumCard,80500.0,32870.25,47629.75,9959,2999,Active
CC404629,C104629,StudentCard,413000.0,195999.96,217000.04,9815,499,Active
CC409012,C109012,StudentCard,68000.0,19898.34,48101.66,12005,0,Active
CC400738,C100738,FuelCard,59400.0,25102.16,34297.84,19340,499,Active
CC401777,C101777,SmartCard,159800.0,31166.73,128633.27,8378,499,Active
CC404935,C104935,FuelCard,102400.0,69271.21,33128.79,12658,999,Active
CC409881,C109881,TravelCard,95300.0,72830.52,22469.48,2273,499,Active
CC403636,C103636,CashbackCard,175400.0,89459.82,85940.18,14728,499,Active
CC408024,C108024,TravelCard,85200.0,55874.97,29325.03,7846,0,Active
CC407262,C107262,SmartCard,262400.0,38787.34,223612.66,12100,999,Active
CC409101,C109101,CashbackCard,158600.0,473.35,158126.65,5034,2999,Active
CC404158,C104158,SmartCard,170100.0,120814.08,49285.92,13641,499,Active
CC405870,C105870,SmartCard,293700.0,141410.09,152289.91,14378,2999,Active
CC400409,C100409,FuelCard,121500.0,76519.63,44980.37,18258,499,Active
CC404844,C104844,StudentCard,194500.0,139369.02,55130.98,11218,999,Active
CC405401,C105401,CashbackCard,143200.0,97220.06,45979.94,17268,999,Active
CC408933,C108933,FuelCard,180100.0,141366.32,38733.68,10047,0,Active
CC405566,C105566,StudentCard,103100.0,56293.13,46806.87,14732,499,Active
CC402965,C102965,StudentCard,215800.0,115116.85,100683.15,16837,999,Active
CC409632,C109632,FuelCard,79800.0,34269.06,45530.94,15142,499,Active
CC408879,C108879,SmartCard,191200.0,25350.06,165849.94,16867,2999,Active
CC409226,C109226,TravelCard,196900.0,111691.82,85208.18,13749,499,Active
CC409318,C109318,SmartCard,339800.0,54068.14,285731.86,8399,999,Active
CC403161,C103161,FuelCard,345100.0,164695.4,180404.6,1339,999,Active
CC404294,C104294,StudentCard,194000.0,125660.92,68339.08,863,999,Active
CC403765,C103765,FuelCard,117000.0,62165.08,54834.92,14158,2999,Active
CC403875,C103875,PremiumCard,62800.0,34353.7,28446.3,3297,0,Active
CC402537,C102537,PremiumCard,89100.0,65555.3,23544.7,6967,0,Active
CC407928,C107928,SmartCard,210700.0,10670.3,200029.7,12891,2999,Active
CC407703,C107703,PremiumCard,386000.0,160119.88,225880.12,2985,499,Active
CC404490,C104490,TravelCard,203300.0,119171.96,84128.04,19258,2999,Active
CC404370,C104370,StudentCard,51500.0,2958.41,48541.59,9966,2999,Active
CC405679,C105679,TravelCard,100300.0,3745.6,96554.4,5495,499,Active
CC403222,C103222,TravelCard,173600.0,42486.63,131113.37,15053,2999,Active
CC402189,C102189,PremiumCard,74400.0,9253.12,65146.88,12870,2999,Active
CC408301,C108301,PremiumCard,32600.0,14435.27,18164.73,16387,499,Active
CC408233,C108233,PremiumCard,113000.0,22959.33,90040.67,16591,0,Active
CC407845,C107845,TravelCard,75900.0,20529.94,55370.06,4896,2999,Active
CC409343,C109343,CashbackCard,282800.0,220544.82,62255.18,9097,999,Active
CC406068,C106068,StudentCard,25100.0,15032.2,10067.8,13428,2999,Active
CC404098,C104098,FuelCard,267600.0,203117.43,64482.57,7691,2999,Active
CC402615,C102615,PremiumCard,216800.0,63550.91,153249.09,1669,0,Active
CC408215,C108215,StudentCard,253100.0,154046.03,99053.97,117,999,Active
CC407533,C107533,PremiumCard,139200.0,63090.63,76109.37,3896,499,Active
CC409685,C109685,StudentCard,30200.0,20616.35,9583.65,223,999,Active
CC403939,C103939,PremiumCard,49300.0,33023.95,16276.05,4578,2999,Active
CC405361,C105361,StudentCard,92800.0,42407.58,50392.42,5561,999,Active
CC403619,C103619,TravelCard,229100.0,13535.64,215564.36,3535,0,Active
CC406841,C106841,SmartCard,86400.0,580.03,85819.97,5601,999,Active
CC406533,C106533,TravelCard,240200.0,38189.52,202010.48,19093,999,Active
CC405738,C105738,StudentCard,331000.0,124700.85,206299.15,7209,499,Active
CC408838,C108838,SmartCard,384700.0,83520.14,301179.86,10246,2999,Active
CC400417,C100417,StudentCard,150300.0,70524.02,79775.98,11686,0,Active
CC406011,C106011,PremiumCard,43700.0,31693.89,12006.11,6652,2999,Active
CC407866,C107866,FuelCard,96200.0,24235.83,71964.17,7895,0,Active
CC406116,C106116,CashbackCard,307000.0,39410.54,267589.46,2964,499,Active
CC402396,C102396,SmartCard,161400.0,114388.82,47011.18,17618,999,Active
CC409258,C109258,SmartCard,157500.0,88123.4,69376.6,2995,0,Active
CC401104,C101104,TravelCard,180600.0,2569.67,178030.33,4528,0,Active
CC408387,C108387,CashbackCard,247300.0,160920.34,86379.66,19325,0,Active
CC404686,C104686,SmartCard,79800.0,38271.69,41528.31,13168,499,Active
CC404180,C104180,FuelCard,127000.0,15838.34,111161.66,345,999,Active
CC404870,C104870,TravelCard,220900.0,94781.1,126118.9,11775,499,Active
CC406584,C106584,PremiumCard,29000.0,18361.76,10638.24,15360,999,Active
CC408582,C108582,FuelCard,215800.0,93013.0,122787.0,11367,0,Active
CC402126,C102126,PremiumCard,110800.0,79764.17,31035.83,2344,999,Active
CC405001,C105001,CashbackCard,256100.0,104381.47,151718.53,2788,999,Active
CC405682,C105682,PremiumCard,182700.0,38237.36,144462.64,16932,999,Active
CC401961,C101961,PremiumCard,304900.0,240943.8,63956.2,16350,499,Active
CC405759,C105759,FuelCard,15000.0,9895.33,5104.67,19583,0,Active
CC409432,C109432,SmartCard,98900.0,47212.3,51687.7,14053,0,Active
CC406935,C106935,FuelCard,328100.0,178837.87,149262.13,13740,999,Active
CC402469,C102469,TravelCard,230600.0,3208.25,227391.75,15572,2999,Active
CC401265,C101265,StudentCard,114300.0,22187.91,92112.09,15787,499,Active
CC402606,C102606,SmartCard,74100.0,18689.4,55410.6,2760,999,Active
CC404524,C104524,SmartCard,243400.0,8914.12,234485.88,15330,2999,Active
CC400033,C100033,SmartCard,137600.0,18376.57,119223.43,8802,0,Active
CC406152,C106152,SmartCard,250300.0,123180.45,127119.55,1487,499,Active
CC408241,C108241,SmartCard,114600.0,71732.62,42867.38,15720,499,Active
CC403265,C103265,TravelCard,82600.0,11421.05,71178.95,7944,2999,Active
CC402749,C102749,SmartCard,105700.0,25069.84,80630.16,5104,2999,Active
CC401539,C101539,TravelCard,280100.0,36208.91,243891.09,12861,2999,Active
CC401751,C101751,TravelCard,162600.0,21355.48,141244.52,8317,2999,Active
CC407250,C107250,FuelCard,158100.0,83819.73,74280.27,2029,999,Active
CC402415,C102415,SmartCard,124400.0,65885.03,58514.97,14328,0,Active
CC404835,C104835,FuelCard,95500.0,12697.56,82802.44,18702,0,Active
CC401900,C101900,SmartCard,60800.0,18993.31,41806.69,13929,499,Active
CC407912,C107912,FuelCard,120700.0,19506.98,101193.02,19042,999,Active
CC402019,C102019,SmartCard,208800.0,106794.65,102005.35,19139,999,Active
CC404817,C104817,CashbackCard,115200.0,16159.58,99040.42,11512,2999,Active
CC405439,C105439,TravelCard,140800.0,50052.68,90747.32,3356,2999,Active
CC405833,C105833,TravelCard,326600.0,51324.92,275275.08,18373,499,Active
CC409584,C109584,StudentCard,153800.0,66759.15,87040.85,1282,999,Active
CC407303,C107303,PremiumCard,153700.0,93488.69,60211.31,11788,0,Active
CC400214,C100214,StudentCard,312600.0,36561.7,276038.3,11624,999,Active
CC404411,C104411,SmartCard,208500.0,86801.17,121698.83,2501,2999,Active
CC401850,C101850,TravelCard,74000.0,3583.62,70416.38,841,999,Active
CC405034,C105034,FuelCard,147300.0,78572.65,68727.35,18027,2999,Active
CC407553,C107553,TravelCard,441400.0,43558.22,397841.78,16828,2999,Active
CC402035,C102035,PremiumCard,213300.0,45984.72,167315.28,14663,2999,Active
CC406780,C106780,CashbackCard,140200.0,106194.64,34005.36,9566,2999,Active
CC408507,C108507,TravelCard,123800.0,97308.06,26491.94,2685,999,Active
CC401779,C101779,CashbackCard,162500.0,44579.53,117920.47,539,499,Active
CC408740,C108740,PremiumCard,170900.0,29900.76,140999.24,6709,2999,Active
CC404793,C104793,SmartCard,290800.0,133317.04,157482.96,2586,999,Active
CC402946,C102946,SmartCard,74400.0,55088.89,19311.11,4479,999,Active
CC400599,C100599,CashbackCard,121500.0,1762.25,119737.75,5613,999,Active
CC402868,C102868,CashbackCard,234200.0,90235.49,143964.51,19548,0,Active
CC405707,C105707,SmartCard,145400.0,103406.28,41993.72,14481,999,Active
CC404752,C104752,PremiumCard,88800.0,13153.2,75646.8,4443,2999,Active
CC407373,C107373,PremiumCard,93500.0,19694.7,73805.3,15739,999,Active
CC405395,C105395,SmartCard,312000.0,105081.23,206918.77,9642,499,Active
CC409941,C109941,TravelCard,46600.0,21526.56,25073.44,3303,0,Active
CC405712,C105712,FuelCard,137800.0,81222.99,56577.01,17404,2999,Active
CC406423,C106423,PremiumCard,179600.0,83704.82,95895.18,6360,499,Active
CC401426,C101426,StudentCard,248700.0,89845.58,158854.42,18846,0,Active
CC404705,C104705,CashbackCard,251400.0,141959.39,109440.61,15721,0,Active
CC400138,C100138,CashbackCard,172600.0,19955.85,152644.15,8744,499,Active
CC408678,C108678,FuelCard,183100.0,64007.95,119092.05,3396,0,Active
CC404350,C104350,FuelCard,174200.0,25540.34,148659.66,15501,0,Active
CC409120,C109120,StudentCard,204000.0,143182.7,60817.3,11859,499,Active
CC402155,C102155,StudentCard,158200.0,64962.62,93237.38,12631,999,Active
CC404963,C104963,FuelCard,49200.0,34691.14,14508.86,5409,2999,Active
CC408837,C108837,CashbackCard,213700.0,141762.64,71937.36,7921,0,Active
CC408718,C108718,TravelCard,298200.0,200280.93,97919.07,18272,0,Active
CC408959,C108959,SmartCard,250400.0,87190.25,163209.75,16109,499,Active
CC408072,C108072,SmartCard,301900.0,222917.94,78982.06,2883,2999,Active
CC406333,C106333,FuelCard,166800.0,127801.43,38998.57,525,999,Active
CC402622,C102622,SmartCard,130200.0,80491.27,49708.73,17130,2999,Active
CC406239,C106239,CashbackCard,120700.0,92782.63,27917.37,16412,2999,Active
CC400407,C100407,FuelCard,93500.0,74728.22,18771.78,6213,2999,Active
CC402185,C102185,CashbackCard,216000.0,159265.39,56734.61,10732,0,Active
CC406327,C106327,PremiumCard,164500.0,34186.76,130313.24,11146,2999,Active
CC407244,C107244,StudentCard,49000.0,21486.01,27513.99,18351,999,Active
CC403115,C103115,PremiumCard,59300.0,32456.55,26843.45,18225,499,Active
CC401776,C101776,TravelCard,140400.0,43807.6,96592.4,4286,999,Active
CC406032,C106032,FuelCard,165200.0,127538.63,37661.37,18683,499,Active
CC405533,C105533,FuelCard,356900.0,21249.37,335650.63,5610,0,Active
CC406728,C106728,SmartCard,114800.0,65929.14,48870.86,17391,999,Active
CC408369,C108369,PremiumCard,315600.0,40268.42,275331.58,15409,499,Active
CC405623,C105623,CashbackCard,138600.0,60751.05,77848.95,5643,999,Active
CC403359,C103359,CashbackCard,105100.0,64990.5,40109.5,10102,2999,Active
CC401784,C101784,TravelCard,334700.0,181647.96,153052.04,3032,2999,Active
CC409773,C109773,CashbackCard,87600.0,41050.92,46549.08,11661,499,Active
CC409593,C109593,PremiumCard,38700.0,29249.33,9450.67,11772,0,Active
CC401380,C101380,SmartCard,366300.0,175883.91,190416.09,5441,2999,Active
CC404878,C104878,SmartCard,132100.0,64351.4,67748.6,1411,2999,Active
CC403288,C103288,CashbackCard,61200.0,1107.66,60092.34,11399,0,Active
CC401029,C101029,StudentCard,117200.0,86569.85,30630.15,7177,499,Active
CC400279,C100279,PremiumCard,158200.0,113659.93,44540.07,5332,0,Active
CC402115,C102115,CashbackCard,55700.0,36559.3,19140.7,3456,499,Active
CC407824,C107824,PremiumCard,117200.0,39769.09,77430.91,16152,499,Active
CC408681,C108681,CashbackCard,250800.0,103694.01,147105.99,19113,499,Active
CC403892,C103892,CashbackCard,92300.0,12383.2,79916.8,4119,999,Active
CC406630,C106630,SmartCard,193500.0,35396.02,158103.98,8680,2999,Active
CC401964,C101964,CashbackCard,141500.0,93043.09,48456.91,9434,0,Active
CC409286,C109286,PremiumCard,93900.0,71683.89,22216.11,4353,499,Active
CC406696,C106696,StudentCard,200600.0,147731.17,52868.83,15033,499,Active
CC402560,C102560,TravelCard,23900.0,14533.04,9366.96,14487,499,Active
CC404248,C104248,TravelCard,389100.0,231454.7,157645.3,10986,999,Active
CC404584,C104584,StudentCard,203000.0,16293.53,186706.47,1545,0,Active
CC402721,C102721,PremiumCard,37100.0,5107.49,31992.51,12450,499,Active
CC403030,C103030,StudentCard,262100.0,104284.27,157815.73,19081,0,Active
CC405302,C105302,FuelCard,178900.0,141603.35,37296.65,5157,999,Active
CC407669,C107669,TravelCard,32300.0,15862.11,16437.89,5212,999,Active
CC409206,C109206,PremiumCard,133900.0,24557.58,109342.42,8854,2999,Active
CC403821,C103821,CashbackCard,222500.0,116951.97,105548.03,10352,499,Active
CC409228,C109228,PremiumCard,210100.0,143872.61,66227.39,14958,2999,Active
CC406302,C106302,PremiumCard,125000.0,93942.79,31057.21,12575,2999,Active
CC407670,C107670,FuelCard,116000.0,46546.68,69453.32,6953,999,Active
CC407922,C107922,PremiumCard,123300.0,87518.69,35781.31,10626,499,Active
CC409476,C109476,FuelCard,285600.0,210842.11,74757.89,253,0,Active
CC401303,C101303,StudentCard,300800.0,94047.95,206752.05,8847,999,Active
CC403502,C103502,StudentCard,159900.0,122868.93,37031.07,5269,2999,Active
CC402143,C102143,CashbackCard,377700.0,141969.8,235730.2,7401,0,Active
CC400936,C100936,CashbackCard,378100.0,235425.49,142674.51,488,499,Active
CC400237,C100237,FuelCard,144800.0,73752.47,71047.53,15986,2999,Active
CC406358,C106358,PremiumCard,72100.0,50156.88,21943.12,10818,2999,Active
CC400171,C100171,TravelCard,147900.0,55060.74,92839.26,11300,999,Active
CC404494,C104494,PremiumCard,330300.0,21431.29,308868.71,8964,999,Active
CC405532,C105532,StudentCard,196300.0,86916.57,109383.43,11309,999,Active
CC407764,C107764,FuelCard,214100.0,157605.42,56494.58,667,2999,Active
CC401791,C101791,FuelCard,116800.0,84020.26,32779.74,12054,499,Active
CC400019,C100019,FuelCard,47900.0,11615.74,36284.26,8227,999,Active
CC408176,C108176,CashbackCard,132900.0,1955.69,130944.31,12590,999,Active
CC409598,C109598,PremiumCard,345600.0,165794.03,179805.97,10212,999,Active
CC404973,C104973,CashbackCard,165400.0,109211.64,56188.36,19621,499,Active
CC407423,C107423,CashbackCard,202100.0,46490.91,155609.09,10956,999,Active
CC401561,C101561,FuelCard,240200.0,158191.05,82008.95,10244,0,Active
CC408118,C108118,CashbackCard,220300.0,123147.99,97152.01,9668,0,Active
