loan_id,customer_id,loan_type,requested_amount,tenure_months,monthly_income,credit_score,existing_debt,employment_years,loan_status,default_probability_true,defaulted
L309818,C109818,Personal Loan,398040.3,120,87300,657,7061.37,8.9,Pending,0.1156,0
L301472,C101472,Home Loan,3060898.7,60,44400,701,4367.51,3.9,Approved,0.1993,0
L302608,C102608,Home Loan,5751189.81,84,67200,761,6357.63,8.8,Approved,0.0717,0
L302073,C102073,Vehicle Loan,577226.63,180,50500,700,0.0,3.9,Approved,0.1052,0
L305809,C105809,Business Loan,2604794.42,36,17800,714,4708.8,6.6,Approved,0.2036,0
L302417,C102417,Business Loan,1763833.4,36,10200,625,167.58,7.7,Approved,0.2408,0
L309226,C109226,Business Loan,3949006.7,60,83400,655,19087.53,19.8,Approved,0.1267,0
L303262,C103262,Personal Loan,691753.77,60,67600,761,5688.67,9.7,Approved,0.062,0
L300438,C100438,Business Loan,1638398.42,12,14000,635,3846.75,1.3,Approved,0.3627,0
L308239,C108239,Personal Loan,291879.53,36,73900,741,9318.64,18.9,Approved,0.0362,0
L307607,C107607,Education Loan,1123475.57,24,9700,839,1808.88,2.9,Approved,0.1619,0
L300073,C100073,Personal Loan,709590.45,12,68100,714,11506.6,4.5,Pending,0.1204,0
L306678,C106678,Home Loan,5233978.08,120,54700,801,11944.48,24.8,Approved,0.0499,0
L306459,C106459,Home Loan,3373040.42,24,46700,742,17759.78,5.9,Approved,0.3101,1
L309545,C109545,Personal Loan,697938.01,36,40300,654,0.0,0.0,Pending,0.1257,0
L300378,C100378,Education Loan,920081.37,60,71500,766,4435.45,11.5,Pending,0.0747,0
L303992,C103992,Education Loan,1125808.45,36,36800,533,5478.69,4.9,Approved,0.3645,0
L305139,C105139,Business Loan,4093444.87,60,47400,504,3027.0,13.3,Pending,0.1695,0
L300375,C100375,Business Loan,3927463.42,120,139700,731,4929.62,1.9,Approved,0.0888,0
L307622,C107622,Business Loan,3676231.41,36,53900,719,6531.36,10.4,Approved,0.1376,0
L300381,C100381,Personal Loan,504203.77,12,60800,598,16400.09,13.8,Pending,0.2252,0
L309482,C109482,Vehicle Loan,818710.33,180,8600,677,0.0,0.0,Approved,0.1762,0
L300970,C100970,Home Loan,3266597.29,120,94300,710,18015.09,8.1,Approved,0.1246,0
L307595,C107595,Education Loan,984197.18,60,102800,652,25962.72,19.1,Approved,0.1459,0
L308259,C108259,Education Loan,101054.81,36,25600,657,3006.14,16.7,Pending,0.1177,0
L306548,C106548,Home Loan,5730830.12,24,79300,510,7985.93,6.0,Approved,0.4325,1
L301638,C101638,Home Loan,3378210.49,180,41200,752,5146.33,5.5,Approved,0.0687,0
L306310,C106310,Business Loan,4430670.11,180,111000,717,11518.21,7.0,Approved,0.114,0
L300830,C100830,Personal Loan,237784.89,24,84100,537,30647.6,3.6,Approved,0.4651,0
L302806,C102806,Home Loan,1788221.21,60,42000,683,10407.23,4.5,Pending,0.1832,0
L309669,C109669,Personal Loan,329607.39,120,91600,621,21570.25,4.8,Pending,0.177,0
L308378,C108378,Home Loan,1074089.15,36,75200,760,0.0,11.4,Approved,0.0506,0
L307661,C107661,Vehicle Loan,1308413.31,120,68800,797,0.0,13.8,Approved,0.0284,0
L301911,C101911,Business Loan,607131.86,24,82000,643,11231.52,32.7,Pending,0.0738,0
L300359,C100359,Vehicle Loan,393942.73,180,41000,641,8486.95,9.0,Approved,0.1763,0
L304501,C104501,Home Loan,7394320.21,24,81600,771,13944.6,16.3,Approved,0.0727,0
L301585,C101585,Business Loan,419292.26,180,49400,722,6766.92,8.9,Approved,0.0948,0
L300234,C100234,Personal Loan,393518.27,24,64900,676,17617.64,17.7,Approved,0.1129,0
L309146,C109146,Personal Loan,422954.44,12,92600,650,16925.32,10.2,Approved,0.1283,0
L307620,C107620,Education Loan,453371.57,24,75700,729,4252.96,9.5,Pending,0.0989,0
L304773,C104773,Vehicle Loan,117654.22,24,68200,559,15251.97,18.1,Approved,0.2758,1
L304261,C104261,Education Loan,1725463.52,60,116800,696,15827.35,5.3,Approved,0.123,1
L303800,C103800,Business Loan,3015467.33,120,86100,689,14117.7,30.7,Approved,0.0729,0
L300510,C100510,Business Loan,3012933.21,180,79500,686,9780.21,9.0,Pending,0.1461,0
L304375,C104375,Personal Loan,207069.53,180,45100,837,620.21,7.3,Approved,0.0513,0
L305326,C105326,Education Loan,1493359.82,60,71900,753,1327.89,15.3,Approved,0.0562,1
L309213,C109213,Home Loan,7557719.69,12,58200,649,14061.51,11.1,Pending,0.4796,0
L305057,C105057,Business Loan,3652137.83,120,60800,550,8129.0,23.6,Approved,0.1225,0
L308835,C108835,Education Loan,1339877.82,120,37700,702,4582.73,0.0,Approved,0.148,0
L301528,C101528,Vehicle Loan,772725.01,180,79800,556,6365.67,0.0,Pending,0.2146,0
L301820,C101820,Vehicle Loan,658242.45,36,70500,641,21657.19,10.0,Pending,0.2399,0
L309813,C109813,Personal Loan,511611.46,24,76100,596,11604.53,15.6,Pending,0.1827,0
L301295,C101295,Business Loan,3914894.85,24,50000,649,7534.18,15.3,Approved,0.1938,0
L304465,C104465,Business Loan,3997479.62,24,75400,852,16911.52,1.7,Approved,0.077,0
L305635,C105635,Education Loan,1685468.75,120,46600,652,10609.72,16.8,Approved,0.1091,1
L301212,C101212,Education Loan,1594798.99,180,41500,763,10767.62,17.8,Pending,0.1043,0
L301738,C101738,Business Loan,265877.95,24,49700,649,16046.64,0.0,Pending,0.2628,0
L307851,C107851,Business Loan,3629547.62,36,22500,764,3033.82,8.8,Approved,0.1452,0
L308074,C108074,Personal Loan,629246.72,60,62600,730,8783.35,27.1,Approved,0.0559,0
L309270,C109270,Education Loan,909611.04,24,26000,719,3357.53,21.6,Approved,0.0821,0
L302686,C102686,Vehicle Loan,548357.64,180,76700,507,13793.58,9.0,Approved,0.3309,1
L309086,C109086,Home Loan,7100792.94,36,60100,798,15827.03,26.5,Approved,0.1131,0
L308784,C108784,Business Loan,1231985.36,84,70000,753,21291.48,2.9,Approved,0.1702,0
L305811,C105811,Home Loan,1473639.67,60,66900,668,15373.08,8.2,Approved,0.1816,0
L306133,C106133,Business Loan,800559.41,12,32200,713,2203.52,13.2,Approved,0.0987,0
L300713,C100713,Business Loan,866497.37,36,91800,732,10282.58,25.7,Approved,0.0752,0
L303578,C103578,Business Loan,3097982.87,84,87000,604,13477.49,32.5,Pending,0.1571,0
L304608,C104608,Education Loan,1379591.0,120,42400,702,10697.7,20.6,Approved,0.1657,0
L302951,C102951,Vehicle Loan,1039110.36,180,74700,664,3442.96,6.7,Pending,0.1189,0
L305605,C105605,Personal Loan,244207.63,12,76000,763,2715.68,1.3,Pending,0.0533,0
L309803,C109803,Business Loan,625223.47,180,33100,596,7193.31,7.7,Approved,0.2403,0
L306555,C106555,Personal Loan,57350.68,120,49300,768,6271.1,6.2,Approved,0.0688,0
L304685,C104685,Home Loan,2908640.77,24,46500,642,8905.15,9.5,Approved,0.2867,0
L304576,C104576,Personal Loan,537770.74,120,34600,694,5904.14,1.9,Pending,0.1185,0
L308377,C108377,Education Loan,704827.02,36,117000,611,16860.33,0.8,Pending,0.1608,0
L307253,C107253,Home Loan,2858897.85,24,62200,578,14114.62,20.2,Pending,0.3321,0
L307492,C107492,Business Loan,1620045.44,12,60200,706,19214.01,5.6,Approved,0.1692,0
L308971,C108971,Business Loan,3214262.97,24,59100,693,7956.56,6.1,Approved,0.1858,0
L301025,C101025,Home Loan,7936832.79,120,9900,687,526.44,1.3,Pending,0.1593,1
L308983,C108983,Education Loan,1379909.28,84,170300,694,54795.76,21.7,Pending,0.118,0
L302374,C102374,Business Loan,538229.02,180,96600,738,28275.94,24.4,Approved,0.0961,0
L309839,C109839,Business Loan,1545883.35,60,61600,687,12479.82,8.6,Approved,0.2622,0
L302410,C102410,Business Loan,4561858.72,84,61700,722,6625.03,12.8,Pending,0.0623,0
L307149,C107149,Business Loan,4983965.86,84,47100,797,9930.6,5.3,Approved,0.1038,0
L305777,C105777,Business Loan,1794240.07,120,56900,674,16381.42,1.3,Pending,0.1996,1
L305425,C105425,Vehicle Loan,152890.44,60,53900,723,7885.23,4.4,Approved,0.1342,0
L308887,C108887,Education Loan,1015300.77,120,24800,710,5790.19,12.8,Approved,0.087,1
L307680,C107680,Vehicle Loan,259164.38,24,39700,590,6699.34,7.8,Pending,0.3541,1
L308812,C108812,Home Loan,5048139.84,60,43100,636,9762.81,14.4,Approved,0.1975,1
L303479,C103479,Home Loan,1769262.81,60,71300,726,5008.21,6.9,Approved,0.0984,0
L306192,C106192,Business Loan,266592.5,24,118400,629,16109.6,4.6,Approved,0.2217,0
L309157,C109157,Personal Loan,649159.29,120,17500,738,3109.75,18.9,Approved,0.0754,0
L306982,C106982,Home Loan,7488286.39,180,87300,709,27247.02,21.9,Approved,0.1051,0
L308998,C108998,Business Loan,2916765.48,60,57900,744,0.0,2.4,Approved,0.0969,0
L308349,C108349,Home Loan,5435268.16,120,166000,724,4874.4,26.0,Approved,0.0311,0
L302053,C102053,Education Loan,196954.49,120,61600,649,11179.6,16.0,Approved,0.106,0
L300786,C100786,Home Loan,3065184.02,36,8000,711,300.63,0.4,Pending,0.2984,0
L307552,C107552,Home Loan,6504782.3,180,86300,787,14355.55,16.5,Pending,0.0662,0
L300753,C100753,Business Loan,865297.99,84,75100,567,19237.23,36.9,Approved,0.1715,1
L302947,C102947,Education Loan,140815.7,24,93000,874,5995.73,14.1,Approved,0.0219,0
L308777,C108777,Home Loan,4358763.68,60,75400,654,3975.82,23.0,Approved,0.1228,0
L309056,C109056,Home Loan,7326978.7,60,32500,575,6590.14,27.6,Approved,0.1601,0
L304379,C104379,Business Loan,4823790.15,36,98500,652,17137.49,22.7,Pending,0.1166,0
L303338,C103338,Home Loan,2471931.55,12,82700,789,0.0,15.7,Approved,0.0392,0
L306068,C106068,Education Loan,1672130.16,60,16100,635,1890.0,2.3,Approved,0.2818,0
L308892,C108892,Education Loan,1979588.26,180,25200,807,8278.99,12.8,Approved,0.0888,0
L309784,C109784,Business Loan,2526613.76,120,37600,651,5137.27,9.6,Approved,0.1081,0
L309815,C109815,Vehicle Loan,537862.55,84,78300,785,0.0,3.4,Approved,0.0599,0
L303949,C103949,Business Loan,2665400.89,60,75700,607,1462.64,6.2,Approved,0.1476,0
L301987,C101987,Home Loan,5530567.31,60,29700,659,5186.5,4.7,Pending,0.2744,0
L307234,C107234,Education Loan,1646335.21,60,14600,665,292.55,4.5,Pending,0.1758,0
L305259,C105259,Home Loan,3829198.84,60,10900,616,2234.95,6.9,Approved,0.2743,0
L305769,C105769,Business Loan,362259.72,180,61400,571,8157.72,7.0,Approved,0.1935,0
L306055,C106055,Education Loan,1250965.54,36,99000,875,2193.53,29.0,Approved,0.0253,0
L309777,C109777,Business Loan,3526882.59,120,94900,689,20353.97,5.1,Approved,0.1671,1
L301797,C101797,Education Loan,932427.92,120,55700,682,9898.49,2.4,Approved,0.2371,1
L303652,C103652,Business Loan,4014789.82,36,19800,747,4063.28,13.3,Pending,0.1781,0
L309198,C109198,Vehicle Loan,1314791.32,60,8000,800,1362.03,0.0,Approved,0.1421,0
L305606,C105606,Business Loan,3271949.6,12,97400,743,34182.4,10.5,Approved,0.135,1
L304347,C104347,Vehicle Loan,218002.56,60,31900,689,4401.05,5.3,Pending,0.1294,1
L308914,C108914,Personal Loan,143659.51,180,52800,737,5984.25,9.4,Approved,0.0658,0
L304237,C104237,Vehicle Loan,1065220.36,12,104200,739,13174.31,3.6,Approved,0.1434,1
L309047,C109047,Personal Loan,612264.0,12,18700,694,4991.44,15.5,Approved,0.1275,0
L303537,C103537,Personal Loan,483887.62,60,12300,669,479.3,2.9,Approved,0.1357,0
L306845,C106845,Business Loan,1617824.57,120,99200,754,8093.26,22.4,Approved,0.037,0
L309971,C109971,Personal Loan,237934.5,36,110200,890,34727.33,12.6,Approved,0.0404,0
L303134,C103134,Personal Loan,491525.03,36,70100,579,25220.91,23.1,Approved,0.2903,0
L303051,C103051,Home Loan,4564158.74,60,58800,698,8461.9,1.5,Approved,0.1493,0
L301741,C101741,Personal Loan,199382.72,180,89400,785,13487.27,21.0,Approved,0.0506,0
L305594,C105594,Business Loan,2520771.86,120,75000,845,17307.87,23.0,Approved,0.05,0
L303825,C103825,Vehicle Loan,841353.3,36,26600,586,6255.5,15.4,Approved,0.2594,1
L309339,C109339,Vehicle Loan,608521.22,84,29500,680,4875.08,5.5,Approved,0.1762,0
L308626,C108626,Home Loan,4621876.09,120,70400,776,6974.15,7.3,Pending,0.0714,0
L304009,C104009,Business Loan,537723.44,180,12200,724,881.65,3.9,Pending,0.0784,0
L302699,C102699,Personal Loan,188096.97,180,70700,564,2860.67,3.0,Pending,0.1645,0
L304338,C104338,Personal Loan,444934.93,24,77700,803,5417.88,23.1,Approved,0.0303,0
L302091,C102091,Personal Loan,420288.81,120,95400,677,33326.51,10.8,Approved,0.1737,0
L309228,C109228,Personal Loan,283465.07,36,56000,797,4623.82,13.4,Approved,0.062,0
L304776,C104776,Business Loan,1070748.28,84,61500,717,3619.74,3.3,Approved,0.0665,0
L303530,C103530,Personal Loan,578633.42,120,66500,631,22304.54,4.3,Approved,0.3394,0
L309296,C109296,Personal Loan,519814.98,120,85900,607,19992.6,27.5,Approved,0.1083,0
L309723,C109723,Vehicle Loan,1205562.29,84,34300,683,6511.16,14.8,Approved,0.1625,1
L300358,C100358,Vehicle Loan,145737.48,120,35300,687,0.0,1.9,Approved,0.0998,0
L306710,C106710,Personal Loan,422885.38,84,69700,645,14525.9,2.7,Approved,0.2442,0
L308304,C108304,Personal Loan,613761.57,12,45200,631,8091.63,7.9,Pending,0.2198,0
L302565,C102565,Home Loan,3591810.8,180,16700,679,940.86,5.1,Approved,0.164,1
L306322,C106322,Education Loan,1012368.2,84,48500,736,3915.64,1.6,Approved,0.1326,0
L309494,C109494,Business Loan,306823.87,120,67600,730,0.0,21.3,Approved,0.0568,1
L309337,C109337,Vehicle Loan,1090306.32,36,35500,616,4771.88,28.2,Approved,0.0952,0
L305485,C105485,Home Loan,5295350.36,120,115100,588,33285.11,6.1,Approved,0.3358,0
L309909,C109909,Vehicle Loan,684929.42,60,78700,795,19190.5,7.8,Approved,0.1453,0
L308663,C108663,Home Loan,2700768.94,180,84100,759,12392.16,33.3,Approved,0.0218,0
L302393,C102393,Vehicle Loan,921476.79,180,73500,760,0.0,2.3,Approved,0.0727,0
L303966,C103966,Business Loan,2564953.62,120,83200,528,513.89,7.1,Approved,0.1459,0
L307861,C107861,Education Loan,1870949.71,12,21800,577,5831.3,6.5,Pending,0.4155,0
L308373,C108373,Education Loan,406746.02,36,105900,900,33842.07,1.4,Approved,0.0488,0
L302294,C102294,Home Loan,7447107.66,180,86200,705,11702.67,12.2,Approved,0.103,0
L309304,C109304,Home Loan,4868609.34,84,13600,713,316.88,10.9,Pending,0.1414,1
L304620,C104620,Vehicle Loan,676252.12,180,74700,596,10315.5,15.0,Pending,0.3029,1
L305978,C105978,Education Loan,163398.19,60,101300,725,2569.63,7.9,Approved,0.1066,0
L305705,C105705,Business Loan,1793491.54,12,32300,648,5977.06,18.5,Approved,0.2567,0
L305565,C105565,Education Loan,109840.97,120,91600,725,17071.46,19.0,Pending,0.0563,1
L305893,C105893,Business Loan,456531.28,24,33500,604,3829.91,7.8,Approved,0.2761,0
L302499,C102499,Vehicle Loan,1106842.71,24,114200,733,28829.04,20.7,Pending,0.0985,0
L300521,C100521,Personal Loan,286298.68,180,79000,545,20978.35,5.2,Approved,0.2632,1
L303159,C103159,Personal Loan,194455.09,24,56500,522,9088.55,17.0,Approved,0.1454,0
L300860,C100860,Vehicle Loan,496837.29,36,99400,793,20405.32,17.8,Approved,0.0635,1
L302060,C102060,Business Loan,3600269.23,84,69800,752,11759.95,9.3,Pending,0.0989,0
L302783,C102783,Vehicle Loan,380971.49,84,73300,676,8357.81,9.1,Pending,0.1462,0
L303086,C103086,Home Loan,4551625.05,36,13900,623,0.0,1.8,Pending,0.2629,1
L306860,C106860,Education Loan,1952098.28,36,62100,635,13631.09,22.6,Approved,0.1602,0
L306695,C106695,Home Loan,3145890.81,60,56700,662,14335.53,7.0,Pending,0.1586,0
L304595,C104595,Vehicle Loan,1019341.16,180,31000,774,4745.59,0.2,Approved,0.1457,0
L301095,C101095,Home Loan,2571355.0,24,81000,641,11981.29,1.5,Pending,0.1735,0
L305640,C105640,Business Loan,4954382.81,12,111300,685,18410.4,20.3,Pending,0.1087,1
L307794,C107794,Home Loan,2032326.45,12,61300,766,0.0,0.2,Approved,0.1282,0
L308753,C108753,Business Loan,4745757.95,12,117100,883,17180.07,19.8,Approved,0.0441,0
L300154,C100154,Home Loan,4603150.68,60,61400,703,14085.95,14.6,Approved,0.1058,0
L303634,C103634,Business Loan,3019221.33,60,69800,718,0.0,23.2,Approved,0.034,0
L300340,C100340,Personal Loan,290376.72,12,35400,595,11070.15,19.4,Pending,0.2982,1
L308982,C108982,Business Loan,1060509.15,180,62200,604,9144.8,12.0,Approved,0.1411,0
L301996,C101996,Personal Loan,107312.54,180,81800,849,17497.96,14.3,Approved,0.0364,0
L306027,C106027,Education Loan,1879471.74,12,49400,695,7497.19,16.6,Approved,0.132,0
L302237,C102237,Vehicle Loan,209778.95,120,79800,698,5533.65,5.9,Approved,0.0894,0
L309154,C109154,Home Loan,3954551.38,36,53200,641,1801.02,21.5,Pending,0.1387,1
L304969,C104969,Education Loan,1946199.94,120,93100,686,13318.85,22.2,Pending,0.1069,0
L302880,C102880,Education Loan,1736072.18,24,45300,640,10060.8,0.6,Approved,0.3689,0
L305314,C105314,Home Loan,2958162.92,120,112300,756,23772.56,9.6,Approved,0.0781,0
L306006,C106006,Vehicle Loan,1011066.04,36,15400,568,2701.47,5.4,Approved,0.3274,0
L303546,C103546,Business Loan,2253012.38,36,82800,642,0.0,9.7,Approved,0.0978,0
L308747,C108747,Business Loan,3611699.72,24,82000,650,15562.23,2.3,Approved,0.2405,0
L301281,C101281,Education Loan,1905989.41,180,81100,595,21413.64,8.7,Approved,0.2971,1
L302305,C102305,Business Loan,3170640.54,180,46600,705,7598.47,2.3,Approved,0.1181,1
L302704,C102704,Personal Loan,53302.82,24,78100,601,2882.66,1.5,Approved,0.1705,0
L307096,C107096,Business Loan,3066142.56,84,53700,820,7810.15,3.4,Approved,0.0692,0
L302969,C102969,Vehicle Loan,1481485.11,60,79300,766,10863.1,15.2,Approved,0.0755,0
L309161,C109161,Home Loan,6720592.31,84,47600,699,7704.18,25.4,Pending,0.0942,0
L304172,C104172,Business Loan,579266.9,36,69200,708,10940.83,12.7,Approved,0.1026,0
L305717,C105717,Business Loan,831670.26,24,46700,718,9575.92,9.8,Approved,0.1172,0
L302226,C102226,Home Loan,1765606.73,60,53600,867,5507.41,16.2,Approved,0.0413,0
L309029,C109029,Home Loan,5209346.66,12,48200,632,5646.64,1.9,Pending,0.3922,0
L309036,C109036,Education Loan,1435236.55,180,21300,767,3612.51,7.2,Approved,0.0924,0
L308876,C108876,Vehicle Loan,994765.05,24,41500,634,14164.26,6.0,Pending,0.261,0
L304962,C104962,Personal Loan,444866.24,24,73800,742,7150.95,33.8,Pending,0.0273,0
L309712,C109712,Home Loan,7962926.98,180,19700,570,343.02,16.1,Approved,0.1443,0
L303084,C103084,Business Loan,2476239.87,36,52400,664,7616.39,10.9,Approved,0.1799,0
L301401,C101401,Education Loan,1574646.76,36,26000,581,2201.35,8.9,Approved,0.1747,0
L306062,C106062,Personal Loan,111763.61,12,53300,650,9320.6,5.6,Approved,0.2277,0
L302860,C102860,Home Loan,5494296.15,84,127100,748,3543.84,4.1,Pending,0.0757,0
L303429,C103429,Personal Loan,459041.72,120,69700,507,5862.76,5.9,Approved,0.2213,0
L301123,C101123,Education Loan,1158076.02,60,103700,746,12657.5,6.3,Pending,0.1063,1
L306848,C106848,Home Loan,5267466.57,84,82500,504,13478.97,9.6,Pending,0.2858,0
L309947,C109947,Personal Loan,446010.96,60,106000,759,25701.93,26.7,Approved,0.0571,0
L301551,C101551,Vehicle Loan,570891.09,12,56500,728,12864.2,17.4,Pending,0.1024,0
L309234,C109234,Business Loan,2035851.32,84,93300,656,12440.31,9.3,Pending,0.1468,1
L308391,C108391,Business Loan,1118976.42,84,21200,851,4692.06,7.3,Pending,0.1046,0
L303372,C103372,Home Loan,6388705.34,36,57300,649,6069.92,9.8,Approved,0.2209,0
L304090,C104090,Home Loan,5083820.93,24,143600,805,11131.61,6.5,Approved,0.105,0
L307591,C107591,Education Loan,332432.13,84,23000,489,4951.9,15.9,Approved,0.2887,1
L302998,C102998,Vehicle Loan,1282623.29,120,73000,808,16069.43,7.9,Approved,0.0933,0
L303598,C103598,Personal Loan,510408.18,12,56400,742,1837.26,9.0,Approved,0.0708,0
L306969,C106969,Personal Loan,411517.52,12,79300,659,27993.09,17.5,Approved,0.2188,1
L306339,C106339,Personal Loan,640588.95,180,74700,652,14036.12,10.0,Approved,0.1388,1
L306736,C106736,Home Loan,2212148.22,84,43100,643,2300.07,14.8,Approved,0.1354,0
L306570,C106570,Vehicle Loan,663509.46,120,41400,696,5212.0,10.9,Approved,0.1327,0
L301274,C101274,Personal Loan,157512.09,24,66900,745,11580.71,22.0,Approved,0.0939,0
L304310,C104310,Business Loan,457622.51,24,42800,657,7734.52,7.3,Approved,0.1747,1
L305658,C105658,Education Loan,917181.88,24,67500,777,21986.3,4.9,Approved,0.1628,0
L302418,C102418,Personal Loan,361358.46,24,8000,814,1160.34,6.8,Approved,0.0808,0
L302831,C102831,Home Loan,7312433.97,12,47500,721,9544.98,14.5,Approved,0.3041,0
L305227,C105227,Personal Loan,267001.76,180,108600,672,31866.3,22.8,Approved,0.131,0
L303612,C103612,Vehicle Loan,1361511.26,24,61800,597,8740.75,21.2,Pending,0.1903,0
L306167,C106167,Vehicle Loan,1204607.29,84,25500,664,7140.53,13.3,Pending,0.1697,1
L309243,C109243,Business Loan,3116041.67,84,60300,710,7391.29,34.1,Approved,0.0718,0
L309309,C109309,Personal Loan,91725.98,36,66800,666,15562.48,5.3,Pending,0.2109,0
L302828,C102828,Home Loan,3630775.34,120,54300,818,11654.33,24.3,Approved,0.0262,0
L302742,C102742,Vehicle Loan,774014.37,12,59800,773,6065.17,10.0,Pending,0.0758,0
L309202,C109202,Home Loan,6144735.15,12,11900,779,928.09,6.8,Rejected,0.8148,1
L308904,C108904,Business Loan,2823311.66,24,68900,579,8096.39,14.9,Approved,0.1781,0
L308093,C108093,Education Loan,976387.73,12,36800,626,4615.15,8.6,Approved,0.1933,0
L305435,C105435,Education Loan,1172027.16,24,35400,675,5550.78,30.8,Approved,0.1369,0
L305799,C105799,Personal Loan,365787.64,24,16000,790,3326.29,14.3,Approved,0.09,0
L302299,C102299,Business Loan,592385.08,84,91700,606,27785.41,15.4,Approved,0.2526,1
L304549,C104549,Education Loan,1804736.75,24,82100,618,414.92,27.5,Pending,0.0988,0
L305732,C105732,Home Loan,4470536.86,84,59700,633,7413.69,24.8,Pending,0.1133,1
L308385,C108385,Personal Loan,477424.26,180,87500,672,7766.09,17.1,Approved,0.0827,0
L308012,C108012,Vehicle Loan,1018122.16,12,8400,638,1200.86,1.2,Pending,0.4477,1
