account_id,customer_id,account_type,balance,interest_rate,status
A201671,C101294,Savings,223518.12,4.56,Active
A201672,C101295,Salary,87898.57,5.06,Dormant
A201673,C101295,Salary,161983.43,3.65,Active
A201674,C101296,Savings,179199.63,5.5,Active
A201675,C101297,Salary,282768.89,4.92,Dormant
A201676,C101298,Salary,198674.28,3.87,Active
A201677,C101299,Savings,65141.26,5.7,Active
A201678,C101299,Savings,52536.84,5.87,Dormant
A201679,C101300,Savings,10073.69,3.54,Active
A201680,C101301,Savings,178362.53,5.12,Active
A201681,C101302,Salary,67203.9,5.26,Active
A201682,C101303,Savings,121583.94,3.26,Active
A201683,C101303,Premium,157071.11,4.69,Dormant
A201684,C101304,Current,129232.34,6.2,Active
A201685,C101304,Salary,208504.33,2.89,Active
A201686,C101305,Premium,115442.58,4.98,Active
A201687,C101306,Savings,195305.53,5.9,Active
A201688,C101306,Savings,293387.3,3.89,Active
A201689,C101307,Savings,5977.53,4.13,Dormant
A201690,C101308,Salary,89090.89,3.8,Active
A201691,C101309,Savings,246181.46,3.49,Active
A201692,C101310,Salary,255425.31,2.95,Active
A201693,C101311,Savings,84211.17,2.62,Active
A201694,C101312,Savings,35328.01,4.3,Active
A201695,C101312,Premium,48817.9,5.38,Active
A201696,C101313,Savings,204134.66,6.08,Dormant
A201697,C101313,Salary,29404.42,6.12,Dormant
A201698,C101314,Salary,11186.53,6.25,Active
A201699,C101314,Current,252887.77,3.47,Active
A201700,C101315,Savings,160426.18,5.52,Active
A201701,C101316,Savings,55246.96,2.58,Dormant
A201702,C101317,Current,314440.47,3.02,Active
A201703,C101318,Current,139462.91,4.21,Active
A201704,C101318,Salary,32502.16,4.7,Dormant
A201705,C101319,Savings,66895.18,5.67,Active
A201706,C101320,Salary,233440.35,5.72,Active
A201707,C101321,Savings,3982.07,3.45,Dormant
A201708,C101322,Premium,22997.69,5.73,Active
A201709,C101323,Savings,265674.44,5.66,Active
A201710,C101323,Premium,75819.4,5.41,Active
A201711,C101324,Savings,43497.15,5.49,Active
A201712,C101324,Savings,163110.63,3.37,Active
A201713,C101325,Savings,105621.47,6.44,Active
A201714,C101326,Savings,147884.13,2.66,Dormant
A201715,C101327,Salary,196054.57,6.18,Active
A201716,C101327,Savings,201450.16,6.28,Dormant
A201717,C101328,Salary,265423.97,3.26,Active
A201718,C101328,Savings,142332.96,4.39,Active
A201719,C101329,Salary,137656.06,4.57,Active
A201720,C101330,Current,338323.31,5.88,Dormant
A201721,C101331,Salary,42203.74,2.54,Active
A201722,C101332,Salary,116313.68,4.55,Active
A201723,C101333,Savings,230933.5,5.18,Active
A201724,C101334,Current,300279.02,5.17,Active
A201725,C101335,Savings,128054.57,6.32,Dormant
A201726,C101336,Salary,167216.01,5.41,Active
A201727,C101337,Savings,146223.14,5.33,Active
A201728,C101338,Salary,203759.29,3.18,Active
A201729,C101338,Savings,215433.07,3.29,Active
A201730,C101339,Savings,211567.78,4.25,Active
A201731,C101340,Savings,56743.26,4.11,Active
A201732,C101341,Current,35523.01,4.25,Dormant
A201733,C101342,Savings,16531.92,5.42,Active
A201734,C101343,Savings,157129.14,4.8,Active
A201735,C101344,Salary,105762.98,6.45,Active
A201736,C101345,Salary,202151.98,5.03,Active
A201737,C101346,Savings,40278.35,3.22,Active
A201738,C101346,Premium,47043.46,6.14,Dormant
A201739,C101347,Salary,161692.47,4.36,Dormant
A201740,C101348,Current,173673.34,3.85,Dormant
A201741,C101349,Current,188319.24,3.28,Active
A201742,C101349,Salary,87378.83,5.9,Active
A201743,C101350,Premium,272354.86,3.85,Active
A201744,C101351,Savings,25575.8,5.98,Active
A201745,C101352,Salary,58478.29,5.16,Dormant
A201746,C101353,Savings,45342.64,3.99,Active
A201747,C101353,Savings,208665.65,5.61,Dormant
A201748,C101354,Savings,265886.01,4.42,Active
A201749,C101355,Savings,59657.76,5.0,Active
A201750,C101356,Savings,134217.16,4.44,Dormant
A201751,C101357,Salary,33638.66,3.55,Active
A201752,C101358,Premium,63238.02,3.06,Dormant
A201753,C101359,Salary,89694.85,3.21,Active
A201754,C101359,Savings,105171.26,3.36,Active
A201755,C101360,Current,38776.17,5.18,Active
A201756,C101361,Current,152135.08,5.77,Active
A201757,C101362,Savings,297671.39,3.22,Active
A201758,C101363,Current,85994.04,6.33,Dormant
A201759,C101363,Savings,46860.89,3.9,Active
A201760,C101364,Current,12910.11,4.37,Active
A201761,C101365,Savings,73062.74,2.64,Dormant
A201762,C101366,Savings,124212.0,5.14,Active
A201763,C101366,Savings,148698.89,4.74,Dormant
A201764,C101367,Premium,102060.12,6.39,Active
A201765,C101367,Salary,84254.08,5.53,Active
A201766,C101368,Savings,93205.87,6.22,Dormant
A201767,C101369,Savings,278746.48,5.89,Active
A201768,C101370,Premium,23039.99,6.28,Active
A201769,C101371,Savings,35228.25,4.88,Active
A201770,C101372,Savings,24806.58,3.62,Active
A201771,C101373,Salary,122959.68,4.6,Active
A201772,C101373,Savings,64897.42,4.92,Active
A201773,C101374,Savings,188772.39,3.43,Active
A201774,C101375,Salary,118279.71,3.78,Active
A201775,C101376,Premium,187000.44,5.0,Active
A201776,C101376,Salary,103108.43,3.29,Dormant
A201777,C101377,Salary,39792.85,4.3,Active
A201778,C101378,Savings,109090.99,4.74,Active
A201779,C101378,Savings,167711.57,5.71,Active
A201780,C101379,Salary,141783.43,3.62,Active
A201781,C101379,Savings,33417.29,4.35,Active
A201782,C101380,Premium,300115.91,6.33,Active
A201783,C101381,Savings,53832.32,6.02,Active
A201784,C101382,Salary,310926.09,3.89,Active
A201785,C101383,Savings,63003.14,4.97,Active
A201786,C101384,Savings,286482.76,6.21,Dormant
A201787,C101384,Salary,207905.31,2.62,Active
A201788,C101385,Savings,11367.68,3.47,Dormant
A201789,C101386,Savings,171827.46,4.64,Active
A201790,C101386,Savings,273331.9,2.8,Active
A201791,C101387,Premium,261210.41,6.4,Active
A201792,C101387,Savings,190632.12,5.75,Active
A201793,C101388,Savings,57149.12,4.75,Active
A201794,C101389,Current,242358.94,3.67,Active
A201795,C101390,Savings,73294.65,4.95,Active
A201796,C101390,Current,169823.82,5.68,Active
A201797,C101391,Savings,125352.89,4.58,Active
A201798,C101391,Savings,138281.83,2.79,Dormant
A201799,C101392,Savings,163680.94,4.77,Active
A201800,C101393,Premium,193682.78,4.23,Active
A201801,C101394,Savings,484493.78,3.57,Dormant
A201802,C101395,Savings,170495.14,2.61,Active
A201803,C101396,Premium,32059.52,3.33,Active
A201804,C101396,Savings,158807.09,2.88,Active
A201805,C101397,Salary,45248.12,3.18,Dormant
A201806,C101398,Salary,0.0,3.29,Dormant
A201807,C101398,Savings,205652.4,6.34,Active
A201808,C101399,Savings,164700.9,2.66,Active
A201809,C101400,Savings,306125.96,5.23,Dormant
A201810,C101400,Savings,86332.94,2.87,Active
A201811,C101401,Savings,26109.09,5.16,Dormant
A201812,C101402,Savings,62474.1,3.89,Active
A201813,C101403,Premium,44882.37,2.53,Active
A201814,C101404,Savings,67333.11,3.69,Dormant
A201815,C101405,Salary,275383.35,5.14,Active
A201816,C101405,Savings,128645.16,3.56,Active
A201817,C101406,Savings,96174.62,3.54,Active
A201818,C101406,Savings,80586.3,5.4,Active
A201819,C101407,Salary,183714.77,6.42,Dormant
A201820,C101407,Savings,265136.26,5.47,Dormant
A201821,C101408,Savings,108244.49,3.11,Active
A201822,C101408,Savings,112400.38,2.77,Dormant
A201823,C101409,Salary,60858.29,4.89,Active
A201824,C101409,Savings,124747.48,5.39,Active
A201825,C101410,Current,89052.37,5.32,Active
A201826,C101411,Savings,5595.18,5.51,Active
A201827,C101412,Savings,244875.95,3.69,Active
A201828,C101412,Salary,53009.99,3.54,Active
A201829,C101413,Savings,96686.65,5.12,Active
A201830,C101414,Savings,110243.13,3.68,Active
A201831,C101415,Savings,29455.71,3.97,Active
A201832,C101415,Current,164999.93,3.6,Dormant
A201833,C101416,Current,70636.17,5.02,Active
A201834,C101417,Salary,48152.92,5.64,Active
A201835,C101418,Savings,35733.46,4.44,Active
A201836,C101418,Salary,94846.6,5.96,Active
A201837,C101419,Savings,352761.7,2.57,Dormant
A201838,C101420,Salary,74785.38,6.37,Active
A201839,C101421,Salary,88784.09,6.29,Active
A201840,C101422,Salary,242834.25,2.6,Dormant
A201841,C101423,Savings,191839.01,4.53,Active
A201842,C101424,Savings,86349.09,5.64,Active
A201843,C101425,Premium,188383.38,6.24,Dormant
A201844,C101426,Savings,45677.21,4.49,Active
A201845,C101426,Savings,248396.43,2.63,Active
A201846,C101427,Savings,51645.23,3.1,Active
A201847,C101428,Premium,84689.58,4.16,Active
A201848,C101429,Salary,325660.42,2.62,Dormant
A201849,C101430,Salary,146873.25,3.57,Active
A201850,C101431,Savings,134309.56,3.44,Active
A201851,C101432,Savings,217221.03,3.6,Dormant
A201852,C101433,Salary,70336.46,3.57,Active
A201853,C101434,Salary,59808.97,3.18,Active
A201854,C101435,Salary,272128.58,3.64,Dormant
A201855,C101435,Savings,24540.47,2.92,Active
A201856,C101436,Salary,190188.95,2.61,Active
A201857,C101437,Savings,67974.16,2.98,Active
A201858,C101437,Salary,126222.82,6.06,Dormant
A201859,C101438,Savings,20007.89,5.92,Active
A201860,C101438,Savings,15827.87,4.34,Dormant
A201861,C101439,Premium,209281.21,6.24,Active
A201862,C101440,Salary,198265.98,2.94,Active
A201863,C101441,Salary,42275.3,4.5,Active
A201864,C101442,Current,211605.17,2.78,Active
A201865,C101443,Savings,238678.15,4.65,Active
A201866,C101444,Premium,164064.3,5.04,Active
A201867,C101444,Salary,26043.14,3.16,Active
A201868,C101445,Savings,172189.46,6.19,Active
A201869,C101446,Savings,170185.96,4.06,Active
A201870,C101447,Savings,286997.95,2.97,Dormant
A201871,C101448,Savings,252038.38,2.77,Active
A201872,C101449,Salary,268839.18,3.72,Active
A201873,C101450,Savings,194118.57,3.17,Active
A201874,C101451,Savings,42968.92,2.57,Active
A201875,C101452,Savings,40990.19,2.7,Active
A201876,C101453,Savings,364371.55,2.65,Dormant
A201877,C101454,Current,294060.68,3.55,Active
A201878,C101454,Savings,213458.57,4.61,Dormant
A201879,C101455,Savings,376750.23,4.5,Dormant
A201880,C101455,Salary,233506.04,2.81,Dormant
A201881,C101456,Premium,70105.69,6.41,Active
A201882,C101457,Current,125609.03,5.8,Dormant
A201883,C101457,Current,92158.39,5.05,Dormant
A201884,C101458,Premium,306940.43,5.13,Active
A201885,C101459,Salary,73807.69,6.06,Dormant
A201886,C101460,Savings,306487.18,4.82,Active
A201887,C101461,Savings,202588.41,3.66,Active
A201888,C101462,Current,113804.26,4.51,Active
A201889,C101463,Savings,143863.34,6.17,Dormant
A201890,C101464,Current,260697.21,2.79,Dormant
A201891,C101465,Savings,30861.89,4.3,Active
A201892,C101466,Premium,188089.17,6.12,Dormant
A201893,C101467,Savings,131891.22,6.44,Active
A201894,C101468,Current,52677.79,3.62,Active
A201895,C101469,Salary,51877.94,4.71,Dormant
A201896,C101469,Savings,54745.53,2.7,Active
A201897,C101470,Savings,157310.38,4.1,Dormant
A201898,C101470,Savings,118393.9,3.01,Active
A201899,C101471,Savings,148111.04,2.66,Active
A201900,C101471,Savings,399308.1,2.73,Active
A201901,C101472,Savings,58286.42,5.67,Active
A201902,C101473,Savings,190856.66,3.79,Active
A201903,C101474,Premium,90118.01,5.85,Dormant
A201904,C101474,Salary,95213.22,4.12,Active
A201905,C101475,Savings,16590.7,5.53,Active
A201906,C101475,Savings,53571.89,5.41,Dormant
A201907,C101476,Savings,48140.14,5.12,Active
A201908,C101477,Savings,49588.15,3.22,Active
A201909,C101477,Savings,55986.62,3.64,Active
A201910,C101478,Savings,109372.38,5.95,Dormant
A201911,C101479,Salary,106568.36,4.52,Dormant
A201912,C101480,Salary,20434.54,6.29,Dormant
A201913,C101481,Salary,6974.84,2.71,Dormant
A201914,C101482,Current,20958.16,5.27,Active
A201915,C101483,Salary,300698.08,3.01,Active
A201916,C101484,Savings,25824.74,3.64,Active
A201917,C101485,Savings,50917.85,5.26,Active
A201918,C101485,Savings,2497.11,6.02,Active
A201919,C101486,Salary,227554.65,4.52,Dormant
A201920,C101487,Savings,206918.36,5.0,Active
A201921,C101488,Savings,342365.0,4.25,Active
A201922,C101489,Salary,186119.63,3.04,Active
A201923,C101490,Savings,96237.51,6.22,Active
A201924,C101490,Current,117071.87,5.45,Active
A201925,C101491,Current,242908.71,6.3,Active
A201926,C101492,Current,157742.44,5.76,Dormant
A201927,C101493,Salary,66220.79,5.67,Active
A201928,C101494,Savings,25436.35,2.84,Active
A201929,C101495,Savings,109028.32,4.0,Active
A201930,C101496,Premium,191979.74,5.53,Active
A201931,C101497,Savings,229443.7,6.3,Active
A201932,C101498,Savings,45449.8,3.1,Active
A201933,C101499,Savings,70244.29,4.52,Dormant
A201934,C101500,Savings,56875.59,5.77,Active
A201935,C101500,Savings,63790.84,5.39,Active
A201936,C101501,Savings,86408.4,3.49,Active
A201937,C101502,Current,108284.94,3.65,Active
A201938,C101503,Salary,35541.82,4.27,Dormant
A201939,C101504,Salary,210253.18,4.13,Active
A201940,C101505,Savings,269315.18,3.86,Active
A201941,C101506,Savings,53855.68,3.09,Active
A201942,C101507,Salary,39612.21,4.95,Active
A201943,C101508,Savings,282459.39,5.76,Active
A201944,C101509,Savings,192321.16,3.23,Dormant
A201945,C101510,Savings,68762.31,6.4,Active
A201946,C101511,Salary,166873.96,6.02,Active
A201947,C101512,Savings,68851.48,6.36,Active
A201948,C101512,Premium,71397.38,4.71,Active
A201949,C101513,Savings,77326.97,3.26,Active
A201950,C101514,Savings,94467.75,6.07,Active
A201951,C101515,Savings,96006.65,4.6,Active
A201952,C101516,Savings,78407.06,3.25,Active
A201953,C101516,Savings,150742.25,2.87,Active
A201954,C101517,Premium,141229.83,6.13,Active
A201955,C101518,Savings,83712.13,2.53,Active
A201956,C101518,Premium,85895.13,2.99,Active
A201957,C101519,Savings,278514.56,5.66,Active
A201958,C101520,Savings,111071.08,5.69,Dormant
A201959,C101521,Salary,293443.75,3.02,Active
A201960,C101522,Savings,204499.03,5.58,Active
A201961,C101523,Savings,211135.59,3.52,Active
A201962,C101523,Savings,219999.11,4.05,Active
A201963,C101524,Savings,147369.06,3.04,Active
A201964,C101525,Savings,75089.85,5.33,Dormant
A201965,C101526,Current,40915.78,3.68,Active
A201966,C101526,Salary,228571.77,6.34,Dormant
A201967,C101527,Premium,59563.86,6.49,Active
A201968,C101527,Current,118537.21,3.62,Active
A201969,C101528,Savings,304000.85,3.66,Active
A201970,C101529,Savings,76198.72,6.45,Active
A201971,C101530,Savings,213177.92,3.77,Active
A201972,C101531,Savings,88428.6,3.84,Active
A201973,C101532,Savings,552861.25,3.68,Active
A201974,C101533,Savings,85341.57,3.15,Dormant
A201975,C101534,Savings,82043.87,6.49,Active
A201976,C101534,Current,154173.16,3.45,Active
A201977,C101535,Salary,238987.19,4.69,Active
A201978,C101536,Savings,0.0,3.07,Active
A201979,C101537,Savings,128303.97,4.55,Active
A201980,C101538,Savings,218919.11,3.92,Active
A201981,C101538,Current,244574.64,4.63,Dormant
A201982,C101539,Salary,264981.27,4.97,Active
A201983,C101540,Savings,65487.5,5.73,Active
A201984,C101541,Savings,52980.37,4.15,Active
A201985,C101542,Premium,11932.06,3.13,Active
A201986,C101543,Salary,161737.66,2.69,Active
A201987,C101543,Savings,201107.93,4.95,Active
A201988,C101544,Savings,293176.46,6.06,Dormant
A201989,C101545,Current,173618.79,4.24,Active
A201990,C101545,Current,150923.25,6.39,Active
A201991,C101546,Salary,55150.3,6.24,Dormant
A201992,C101546,Savings,220279.81,5.82,Dormant
A201993,C101547,Savings,36580.96,6.28,Active
A201994,C101548,Savings,141006.1,4.38,Active
A201995,C101549,Premium,64794.26,3.89,Dormant
A201996,C101550,Premium,16647.43,5.33,Active
A201997,C101550,Salary,66594.35,5.44,Active
A201998,C101551,Salary,222046.39,5.32,Active
A201999,C101552,Salary,114423.5,5.47,Active
A202000,C101553,Savings,158560.35,3.77,Active
A202001,C101554,Savings,66230.91,5.17,Active
A202002,C101554,Salary,16930.02,3.66,Active
A202003,C101555,Premium,209957.46,6.07,Active
A202004,C101556,Savings,46618.99,4.03,Dormant
A202005,C101557,Current,174216.11,4.48,Active
A202006,C101558,Savings,42666.54,2.76,Active
A202007,C101559,Premium,201847.75,5.87,Active
A202008,C101560,Salary,138356.35,3.54,Active
A202009,C101561,Salary,50390.18,4.9,Active
A202010,C101562,Savings,266192.74,4.13,Dormant
A202011,C101563,Savings,53307.53,4.04,Active
A202012,C101564,Savings,200622.7,4.7,Active
A202013,C101565,Savings,111544.13,4.84,Active
A202014,C101565,Current,314244.33,5.16,Active
A202015,C101566,Savings,376749.57,6.06,Dormant
A202016,C101567,Premium,280014.39,5.57,Active
A202017,C101568,Savings,107572.36,5.81,Dormant
A202018,C101569,Current,103946.55,5.47,Active
A202019,C101569,Savings,87490.25,3.14,Active
A202020,C101570,Savings,163463.07,5.87,Dormant
A202021,C101571,Salary,85399.72,3.06,Active
A202022,C101572,Savings,121640.12,2.51,Active
A202023,C101572,Salary,82815.04,3.28,Active
A202024,C101573,Savings,340404.37,5.39,Active
A202025,C101573,Salary,165446.17,2.78,Active
A202026,C101574,Savings,173049.13,3.31,Dormant
A202027,C101575,Savings,133786.95,5.33,Dormant
A202028,C101576,Salary,69863.33,4.47,Dormant
A202029,C101577,Savings,106106.97,3.27,Dormant
A202030,C101578,Savings,98198.04,3.1,Active
A202031,C101578,Savings,62563.69,2.66,Active
A202032,C101579,Salary,153473.07,6.24,Active
A202033,C101580,Savings,87969.63,2.99,Active
A202034,C101580,Savings,179758.99,5.77,Active
A202035,C101581,Salary,59724.44,4.48,Active
A202036,C101582,Savings,159583.98,2.87,Active
A202037,C101582,Salary,388404.96,6.37,Dormant
A202038,C101583,Savings,135995.26,5.63,Active
A202039,C101584,Current,59168.7,5.63,Active
A202040,C101585,Savings,65780.32,4.98,Dormant
A202041,C101586,Savings,138324.9,5.87,Active
A202042,C101586,Savings,259799.57,5.6,Dormant
A202043,C101587,Savings,34052.16,4.77,Dormant
A202044,C101587,Savings,79557.73,4.94,Dormant
A202045,C101588,Savings,13715.34,2.55,Active
A202046,C101589,Current,198923.71,4.77,Active
A202047,C101590,Current,182451.38,4.08,Active
A202048,C101591,Salary,359356.87,5.64,Active
A202049,C101592,Savings,112520.76,5.04,Dormant
A202050,C101593,Savings,108933.23,3.49,Active
A202051,C101594,Salary,182270.17,5.91,Dormant
A202052,C101594,Savings,64360.85,3.49,Active
A202053,C101595,Premium,126912.79,2.72,Active
A202054,C101596,Premium,113922.52,5.48,Dormant
A202055,C101596,Salary,237416.25,4.85,Active
A202056,C101597,Premium,273380.19,5.0,Active
A202057,C101598,Savings,71137.11,4.95,Active
A202058,C101599,Savings,253141.18,5.83,Active
A202059,C101600,Savings,260839.58,3.77,Dormant
A202060,C101600,Savings,160107.22,5.79,Dormant
A202061,C101601,Savings,286054.52,6.32,Dormant
A202062,C101602,Salary,129053.54,3.14,Active
A202063,C101603,Premium,40682.69,4.8,Active
A202064,C101604,Savings,209806.55,5.71,Active
A202065,C101604,Savings,158444.22,2.89,Active
A202066,C101605,Savings,215403.71,3.18,Active
A202067,C101605,Premium,318464.7,4.52,Dormant
A202068,C101606,Premium,15260.05,2.79,Active
A202069,C101607,Salary,116373.25,3.55,Dormant
A202070,C101608,Savings,147467.73,6.22,Dormant
A202071,C101609,Savings,71559.62,5.04,Dormant
A202072,C101610,Savings,393094.1,5.28,Active
A202073,C101611,Savings,315827.21,6.31,Active
A202074,C101611,Savings,61933.12,3.7,Active
A202075,C101612,Savings,255745.62,2.9,Active
A202076,C101613,Premium,150738.21,4.02,Active
A202077,C101614,Salary,80813.64,6.33,Active
A202078,C101614,Savings,66715.17,4.69,Dormant
A202079,C101615,Savings,120934.3,3.52,Active
A202080,C101615,Savings,156616.75,6.48,Active
A202081,C101616,Current,108707.67,5.3,Active
A202082,C101616,Savings,494498.29,3.31,Active
A202083,C101617,Salary,78605.54,2.51,Active
A202084,C101617,Savings,33895.56,4.55,Active
A202085,C101618,Savings,67468.94,4.37,Active
A202086,C101618,Current,61101.92,4.6,Active
A202087,C101619,Savings,56097.42,2.7,Active
A202088,C101620,Current,201896.08,2.64,Dormant
A202089,C101620,Savings,199020.15,6.43,Active
A202090,C101621,Savings,155326.19,4.93,Active
